Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
583,Mother,Lily020909,hee hee hee .,Lily,0.0,0.0,[],[1|3|COM] [2|3|COM] [3|0|INCROOT 4|3|PUNCT],[co|hee] [co|hee] [co|hee .],,,,,,,,,,MotherofLily_Lily020909_583
584,Mother,Lily020909,"how are you , little box ?",Lily,1440.64,1442.741,[],[1|3|LINK] [2|3|AUX] [3|6|MOD 4|3|LP] [5|6|MOD] [6|0|INCROOT 7|6|PUNCT],[adv:int|how] [aux|be&PRES] [pro:per|you cm|cm] [adj|little] [n|box ?],,,,,,,,,,MotherofLily_Lily020909_584
585,Lily,Lily020909,how are you little box ?,Lily,1442.741,1449.985,[],[1|5|LINK] [2|5|AUX] [3|5|MOD] [4|5|MOD] [5|0|INCROOT 6|5|PUNCT],[adv:int|how] [aux|be&PRES] [pro:per|you] [adj|little] [n|box ?],,,,,,,,,,LilyofLily_Lily020909_585
586,Mother,Lily020909,maybe you wanna introduce little box to baby: (t:t:trail off),Lily,0.0,0.0,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|MOD] [6|4|OBJ] [7|8|INF] [8|4|XCOMP 9|4|PUNCT],[adv|maybe] [pro:per|you] [mod:aux|wanna] [v|introduce] [adj|little] [n|box] [inf|to] [v|baby (mt:trail off)],,,,,,,,,,MotherofLily_Lily020909_586
587,Lily,Lily020909,ghost !,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|ghost !],,,,,,,,,,LilyofLily_Lily020909_587
588,Mother,Lily020909,ghost !,Lily,1449.986,1453.966,[],[1|0|INCROOT 2|1|PUNCT],[n|ghost !],,,,,,,,,,MotherofLily_Lily020909_588
589,Lily,Lily020909,"look , baby ghost .",Lily,1453.966,1456.76,[],[1|0|ROOT 2|1|LP] [3|4|MOD] [4|1|OBJ 5|1|PUNCT],[v|look cm|cm] [n|baby] [n|ghost .],,,,,,,,,,LilyofLily_Lily020909_589
590,Mother,Lily020909,xxx .,Lily,1456.76,1457.711,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_590
591,Lily,Lily020909,"it's my yyy , it's my box .",Lily,1457.711,1464.615,[],[1|2|SUBJ 2|0|ROOT] [3|6|JCT] [4|3|LP] [5|6|SUBJ 6|2|PRED] [7|8|MOD] [8|6|PRED 9|2|PUNCT],[pro:per|it~cop|be&3S] [det:poss|my] [cm|cm] [pro:per|it~cop|be&3S] [det:poss|my] [n|box .],,,,,,,,,,LilyofLily_Lily020909_591
592,Mother,Lily020909,xxx .,Lily,0.0,0.0,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_592
593,Lily,Lily020909,good box .,Lily,1464.615,1467.97,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|good] [n|box .],,,,,,,,,,LilyofLily_Lily020909_593
594,Mother,Lily020909,xxx .,Lily,0.0,0.0,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_594
595,Lily,Lily020909,yyy xxx .,Lily,1467.97,1470.275,[],[],[],,,,,,,,,,LilyofLily_Lily020909_595
596,Mother,Lily020909,xxx .,Lily,1470.276,1473.988,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_596
597,Mother,Lily020909,baby ghost .,Lily,1473.988,1476.58,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|baby] [n|ghost .],,,,,,,,,,MotherofLily_Lily020909_597
598,Lily,Lily020909,baby ghost .,Lily,1476.58,1478.311,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|baby] [n|ghost .],,,,,,,,,,LilyofLily_Lily020909_598
599,Lily,Lily020909,ghostie .,Lily,1478.311,1480.34,[],[1|0|INCROOT 2|1|PUNCT],[n|ghost-DIM .],,,,,,,,,,LilyofLily_Lily020909_599
600,Lily,Lily020909,ghostie .,Lily,1480.34,1482.458,[],[1|0|INCROOT 2|1|PUNCT],[n|ghost-DIM .],,,,,,,,,,LilyofLily_Lily020909_600
601,Mother,Lily020909,ooh watch out for your box !,Lily,1482.458,1486.58,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|6|MOD] [6|4|POBJ 7|2|PUNCT],[v|ooh] [v|watch] [adv|out] [prep|for] [det:poss|your] [n|box !],,,,,,,,,,MotherofLily_Lily020909_601
602,Lily,Lily020909,xxx .,Lily,1486.58,1488.106,[],[],[],,,,,,,,,,LilyofLily_Lily020909_602
603,Mother,Lily020909,oh .,Lily,1488.106,1491.515,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofLily_Lily020909_603
604,Mother,Lily020909,oh .,Lily,1491.515,1493.941,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofLily_Lily020909_604
605,Mother,Lily020909,heehee .,Lily,1493.941,1495.855,[],[1|0|INCROOT 2|1|PUNCT],[co|heehee .],,,,,,,,,,MotherofLily_Lily020909_605
606,Lily,Lily020909,I'm going for a walk with my doggie .,Lily,1495.855,1500.54,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ] [7|3|JCT] [8|9|MOD] [9|7|POBJ 10|3|PUNCT],[pro:sub|I~aux|be&1S] [part|go-PRESP] [prep|for] [det:art|a] [n|walk] [prep|with] [det:poss|my] [n|dog-DIM .],,,,,,,,,,LilyofLily_Lily020909_606
607,Mother,Lily020909,oh you are ?,Lily,1500.54,1502.108,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[co|oh] [pro:per|you] [cop|be&PRES ?],,,,,,,,,,MotherofLily_Lily020909_607
608,Lily,Lily020909,yeah .,Lily,1502.108,1503.78,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020909_608
609,Mother,Lily020909,what's your doggie's name ?,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|6|MOD 5|4|POSS] [6|2|PRED 7|2|PUNCT],[pro:int|what~cop|be&3S] [det:poss|your] [n|dog-DIM~poss|s] [n|name ?],,,,,,,,,,MotherofLily_Lily020909_609
610,Lily,Lily020909,Sugar .,Lily,1503.781,1506.116,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Sugar .],,,,,,,,,,LilyofLily_Lily020909_610
611,Mother,Lily020909,Sugar ?,Lily,1506.116,1507.413,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Sugar ?],,,,,,,,,,MotherofLily_Lily020909_611
612,Lily,Lily020909,yeah .,Lily,1507.413,1510.595,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020909_612
613,Mother,Lily020909,wow .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily020909_613
614,Lily,Lily020909,"come on , Sugar .",Lily,0.0,0.0,[],[1|0|ROOT] [2|1|JCT 3|1|LP] [4|1|ENUM 5|1|PUNCT],[v|come] [adv|on cm|cm] [n:prop|Sugar .],,,,,,,,,,LilyofLily_Lily020909_614
615,Mother,Lily020909,wo:w .,Lily,1510.596,1515.343,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily020909_615
616,Lily,Lily020909,how bout (replacement:replacement:about) this book ?,Lily,1515.343,1517.321,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[adv:int|how] [prep|about] [pro:dem|this] [n|book ?],,,,,,,,,,LilyofLily_Lily020909_616
617,Mother,Lily020909,"sure , that's a good book .",Lily,1517.323,1519.383,[],[1|4|LINK 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|PRED 8|4|PUNCT],[adj|sure cm|cm] [pro:dem|that~cop|be&3S] [det:art|a] [adj|good] [n|book .],,,,,,,,,,MotherofLily_Lily020909_617
618,Lily,Lily020909,"come on Sugar , I'll carry you .",Lily,1519.383,1522.676,[],[1|0|ROOT] [2|1|JCT] [3|2|POBJ 4|1|LP] [5|7|SUBJ 6|7|AUX] [7|1|COMP] [8|7|OBJ 9|1|PUNCT],[v|come] [prep|on] [n:prop|Sugar cm|cm] [pro:sub|I~mod|will] [v|carry] [pro:per|you .],,,,,,,,,,LilyofLily_Lily020909_618
619,Mother,Lily020909,xxx .,Lily,1522.678,1528.748,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_619
620,Lily,Lily020909,I'm all { stucked (replacement:replacement:stuck) (error:error:m:+ed) } up .,Lily,1528.748,1530.56,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED] [5|4|JCT 6|2|PUNCT],[pro:sub|I~cop|be&1S] [adv|all] [v|stick&PAST] [adv|up .],,,,,,,,,,LilyofLily_Lily020909_620
621,Mother,Lily020909,you're all stucked@c up .,Lily,1530.56,1532.28,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[pro:per|you~aux|be&PRES] [adv|all] [chi|stucked] [adv|up .],,,,,,,,,,MotherofLily_Lily020909_621
622,Mother,Lily020909,you're all tangled up .,Lily,1532.28,1533.998,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[pro:per|you~aux|be&PRES] [adv|all] [part|tangle-PASTP] [adv|up .],,,,,,,,,,MotherofLily_Lily020909_622
623,Lily,Lily020909,I'm all { stucked (replacement:replacement:stuck) (error:error:m:+ed) } up .,Lily,1533.998,1535.845,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED] [5|4|JCT 6|2|PUNCT],[pro:sub|I~cop|be&1S] [adv|all] [v|stick&PAST] [adv|up .],,,,,,,,,,LilyofLily_Lily020909_623
624,Mother,Lily020909,xxx .,Lily,1535.845,1536.776,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_624
625,Lily,Lily020909,all { stucked (replacement:replacement:stuck) (error:error:m:+ed) } up .,Lily,1536.776,1538.3,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT 4|2|PUNCT],[pro:indef|all] [v|stick&PAST] [adv|up .],,,,,,,,,,LilyofLily_Lily020909_625
626,Mother,Lily020909,you're all stucked@c up ?,Lily,1538.3,1539.575,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[pro:per|you~aux|be&PRES] [adv|all] [chi|stucked] [adv|up ?],,,,,,,,,,MotherofLily_Lily020909_626
627,Mother,Lily020909,what does that mean ?,Lily,1539.576,1541.11,[],[1|3|OBJ] [2|3|AUX] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[pro:int|what] [mod|do&3S] [pro:dem|that] [adj|mean ?],,,,,,,,,,MotherofLily_Lily020909_627
628,Lily,Lily020909,"{ stucked (replacement:replacement:stuck) (error:error:m:+ed) } up me:ans , &-uh tidden@c .",Lily,1541.11,1547.503,[],[1|0|ROOT] [2|3|JCT] [3|1|COMP 4|3|LP] [] [5|3|ENUM 6|1|PUNCT],[v|stick&PAST] [adv|up] [v|mean-3S cm|cm] [] [chi|tidden .],,,,,,,,,,LilyofLily_Lily020909_628
629,Mother,Lily020909,what ?,Lily,1547.503,1549.518,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofLily_Lily020909_629
630,Lily,Lily020909,tidden@c xxx .,Lily,1549.518,1551.971,[],[1|0|INCROOT] [2|1|PUNCT],[chi|tidden] [.],,,,,,,,,,LilyofLily_Lily020909_630
631,Mother,Lily020909,tidden@c .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[chi|tidden .],,,,,,,,,,MotherofLily_Lily020909_631
632,Lily,Lily020909,"tidden@c , xxx .",Lily,1551.971,1553.741,[],[1|0|INCROOT 2|1|LP] [3|1|PUNCT],[chi|tidden cm|cm] [.],,,,,,,,,,LilyofLily_Lily020909_632
633,Mother,Lily020909,xxx .,Lily,1553.741,1554.51,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_633
634,Mother,Lily020909,sweetie are you actually gonna swallow that corned beef in your mouth or are you just gonna keep it stored in your cheek ?,Lily,1554.51,1559.618,[],[1|3|COM] [2|3|AUX] [3|6|SUBJ] [4|6|JCT] [5|6|AUX] [6|0|ROOT] [7|9|DET] [8|9|MOD] [9|6|OBJ] [10|9|NJCT] [11|12|MOD] [12|10|POBJ] [13|9|CONJ] [14|15|AUX] [15|18|SUBJ] [16|18|JCT] [17|18|AUX] [18|13|COORD] [19|18|OBJ] [20|18|XCOMP] [21|20|JCT] [22|23|MOD] [23|21|POBJ 24|6|PUNCT],[co|sweetie] [aux|be&PRES] [pro:per|you] [adv|actual&dadj-LY] [mod:aux|gonna] [v|swallow] [pro:dem|that] [adj|corned] [n|beef] [prep|in] [det:poss|your] [n|mouth] [coord|or] [aux|be&PRES] [pro:per|you] [adv|just] [mod:aux|gonna] [v|keep] [pro:per|it] [v|store-PAST] [prep|in] [det:poss|your] [n|cheek ?],,,,,,,,,,MotherofLily_Lily020909_634
635,Lily,Lily020909,stored in my cheek .,Lily,1559.618,1568.196,[],[1|0|ROOT] [2|1|JCT] [3|4|MOD] [4|2|POBJ 5|1|PUNCT],[v|store-PAST] [prep|in] [det:poss|my] [n|cheek .],,,,,,,,,,LilyofLily_Lily020909_635
636,Mother,Lily020909,"xxx , you are so silly .",Lily,0.0,0.0,laughs,[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|JCT] [5|3|PRED 6|3|PUNCT],[cm|cm] [pro:per|you] [cop|be&PRES] [adv|so] [adj|silly .],,,,,,,,,,MotherofLily_Lily020909_636
637,Lily,Lily020909,read that book .,Lily,1568.198,1574.24,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|read&ZERO] [pro:dem|that] [n|book .],,,,,,,,,,LilyofLily_Lily020909_637
638,Mother,Lily020909,xxx .,Lily,0.0,0.0,gasps,[],[],,,,,,,,,,MotherofLily_Lily020909_638
639,Mother,Lily020909,"good night , sweet butterflies .",Lily,1574.243,1577.105,[],[1|2|MOD] [2|0|INCROOT 3|2|LP] [4|5|MOD] [5|2|ENUM 6|2|PUNCT],[adj|good] [n|night cm|cm] [n|sweet] [n|+n|butter+n|fly-PL .],,,,,,,,,,MotherofLily_Lily020909_639
640,Mother,Lily020909,"wow , look at all those happy little butterflies .",Lily,1577.105,1579.838,[],[1|3|COM 2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|6|QUANT] [6|9|DET] [7|9|MOD] [8|9|MOD] [9|4|POBJ 10|3|PUNCT],[co|wow cm|cm] [v|look] [prep|at] [qn|all] [pro:dem|those] [adj|happy] [adj|little] [n|+n|butter+n|fly-PL .],,,,,,,,,,MotherofLily_Lily020909_640
641,Lily,Lily020909,"pink &-um , what's that one ?",Lily,1579.838,1584.108,[],[1|4|LINK] [2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|6|DET] [6|4|PRED 7|4|PUNCT],[adj|pink] [cm|cm] [pro:int|what~cop|be&3S] [pro:dem|that] [pro:indef|one ?],,,,,,,,,,LilyofLily_Lily020909_641
642,Mother,Lily020909,which one ?,Lily,1584.108,1585.043,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[pro:rel|which] [pro:indef|one ?],,,,,,,,,,MotherofLily_Lily020909_642
643,Lily,Lily020909,that one .,Lily,1585.043,1585.9,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|that] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020909_643
644,Mother,Lily020909,that one's gold .,Lily,1585.9,1587.481,[],[1|2|DET] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[pro:dem|that] [pro:indef|one~cop|be&3S] [adj|gold .],,,,,,,,,,MotherofLily_Lily020909_644
645,Lily,Lily020909,"&-um white , gold , red , pink , orange , purple , blue , green , yellow .",Lily,1587.483,1597.455,[],[] [1|3|MOD 2|1|LP] [3|0|INCROOT 4|3|LP] [5|17|MOD 6|5|LP] [7|17|MOD 8|7|LP] [9|17|MOD 10|9|LP] [11|17|MOD 12|11|LP] [13|17|MOD 14|13|LP] [15|17|MOD 16|15|LP] [17|3|ENUM 18|3|PUNCT],[] [adj|white cm|cm] [n|gold cm|cm] [n|red cm|cm] [n|pink cm|cm] [n|orange cm|cm] [n|purple cm|cm] [n|blue cm|cm] [n|green cm|cm] [n|yellow .],,,,,,,,,,LilyofLily_Lily020909_645
646,Mother,Lily020909,right .,Lily,1597.455,1598.51,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020909_646
647,Mother,Lily020909,"hush , sweet butterflies , not another peep .",Lily,1598.511,1603.726,[],[1|4|MOD 2|1|LP] [3|4|MOD] [4|0|ROOT 5|4|LP] [6|8|NEG] [7|8|QUANT] [8|4|ENUM 9|4|PUNCT],[n|hush cm|cm] [n|sweet] [n|+n|butter+n|fly-PL cm|cm] [neg|not] [qn|another] [n|peep .],,,,,,,,,,MotherofLily_Lily020909_647
648,Mother,Lily020909,it's time to find a place where you can go to sleep .,Lily,1603.726,1607.46,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|5|INF] [5|3|XMOD] [6|7|DET] [7|5|OBJ] [8|11|LINK] [9|11|SUBJ] [10|11|AUX] [11|7|CMOD] [12|13|INF] [13|11|XCOMP 14|2|PUNCT],[pro:per|it~cop|be&3S] [n|time] [inf|to] [v|find] [det:art|a] [n|place] [pro:rel|where] [pro:per|you] [mod|can] [v|go] [inf|to] [v|sleep .],,,,,,,,,,MotherofLily_Lily020909_648
649,Mother,Lily020909,on yellow daisies waving in the setting sun .,Lily,1607.461,1612.371,[],[1|3|JCT] [2|3|MOD] [3|0|INCROOT] [4|3|XJCT] [5|4|JCT] [6|8|DET] [7|8|MOD] [8|5|POBJ 9|3|PUNCT],[adv|on] [adj|yellow] [n|daisy-PL] [part|wave-PRESP] [prep|in] [det:art|the] [part|set-PRESP] [n|sun .],,,,,,,,,,MotherofLily_Lily020909_649
650,Lily,Lily020909,yellow butterfly .,Lily,1612.371,1617.5,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|yellow] [n|+n|butter+n|fly .],,,,,,,,,,LilyofLily_Lily020909_650
651,Mother,Lily020909,yellow butterfly .,Lily,0.0,0.0,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|yellow] [n|+n|butter+n|fly .],,,,,,,,,,MotherofLily_Lily020909_651
652,Mother,Lily020909,"in swaying green wreaths , where green frogs are having fun .",Lily,1617.5,1622.13,[],[1|0|INCROOT] [2|4|MOD] [3|4|MOD] [4|1|POBJ 5|1|LP] [6|10|LINK] [7|8|MOD] [8|10|SUBJ] [9|10|AUX] [10|1|ENUM] [11|10|OBJ 12|1|PUNCT],[prep|in] [part|sway-PRESP] [n|green] [n|wreath-PL cm|cm] [adv:int|where] [adj|green] [n|frog-PL] [aux|be&PRES] [part|have-PRESP] [n|fun .],,,,,,,,,,MotherofLily_Lily020909_652
653,Lily,Lily020909,green butterfly .,Lily,1622.13,1624.723,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|green] [n|+n|butter+n|fly .],,,,,,,,,,LilyofLily_Lily020909_653
654,Mother,Lily020909,hm: hm: !,Lily,0.0,0.0,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|hm] [co|hm !],,,,,,,,,,MotherofLily_Lily020909_654
655,Mother,Lily020909,"near a trickling blue stream , under a fading blue sky .",Lily,1624.723,1629.715,[],[1|0|INCROOT] [2|5|DET] [3|5|MOD] [4|5|MOD] [5|1|POBJ 6|5|LP] [7|1|ENUM] [8|11|DET] [9|11|MOD] [10|11|MOD] [11|7|POBJ 12|1|PUNCT],[prep|near] [det:art|a] [part|trickle-PRESP] [adj|blue] [n|stream cm|cm] [prep|under] [det:art|a] [part|fade-PRESP] [adj|blue] [n|sky .],,,,,,,,,,MotherofLily_Lily020909_655
656,Mother,Lily020909,hm: hm: !,Lily,1629.715,1633.521,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|hm] [co|hm !],,,,,,,,,,MotherofLily_Lily020909_656
657,Mother,Lily020909,on purple pansies tickling a purple (.) dragonfly .,Lily,1633.521,1643.975,[],[1|4|JCT] [2|3|MOD] [3|1|POBJ] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ 8|4|PUNCT],[prep|on] [n|purple] [n|pansy-PL] [part|tickle-PRESP] [det:art|a] [n|purple] [n|dragonfly .],,,,,,,,,,MotherofLily_Lily020909_657
658,Mother,Lily020909,by an orange fox dreaming .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|4|DET] [3|4|MOD] [4|1|POBJ] [5|4|XMOD 6|1|PUNCT],[prep|by] [det:art|a] [adj|orange] [n|fox] [part|dream-PRESP .],,,,,,,,,,MotherofLily_Lily020909_658
659,Lily,Lily020909,xxx .,Lily,1643.976,1648.64,[],[],[],,,,,,,,,,LilyofLily_Lily020909_659
660,Lily,Lily020909,and they're purple .,Lily,1648.64,1651.908,[],[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|0|INCROOT 5|4|PUNCT],[coord|and] [pro:sub|they~aux|be&PRES] [n|purple .],,,,,,,,,,LilyofLily_Lily020909_660
661,Mother,Lily020909,they're very purple .,Lily,0.0,0.0,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT 5|4|PUNCT],[pro:sub|they~aux|be&PRES] [adv|very] [adj|purple .],,,,,,,,,,MotherofLily_Lily020909_661
662,Lily,Lily020909,they're very purple .,Lily,1651.908,1654.673,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT 5|4|PUNCT],[pro:sub|they~aux|be&PRES] [adv|very] [adj|purple .],,,,,,,,,,LilyofLily_Lily020909_662
663,Mother,Lily020909,"by an orange fox dreaming , in a grove of orange blossoms .",Lily,1654.673,1664.621,[],[1|5|LINK] [2|4|DET] [3|4|MOD] [4|5|SUBJ] [5|0|ROOT 6|5|LP] [7|5|JCT] [8|9|DET] [9|7|POBJ] [10|9|NJCT] [11|12|MOD] [12|10|POBJ 13|5|PUNCT],[prep|by] [det:art|a] [n|orange] [n|fox] [part|dream-PRESP cm|cm] [prep|in] [det:art|a] [n|grove] [prep|of] [n|orange] [n|blossom-PL .],,,,,,,,,,MotherofLily_Lily020909_663
664,Lily,Lily020909,orange .,Lily,1664.623,1666.858,[],[1|0|INCROOT 2|1|PUNCT],[adj|orange .],,,,,,,,,,LilyofLily_Lily020909_664
665,Mother,Lily020909,yeah .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020909_665
666,Mother,Lily020909,with a pink piglet and three playful pink possums .,Lily,1666.86,1671.85,[],[1|0|INCROOT] [2|4|DET] [3|4|MOD] [4|1|POBJ] [5|4|CONJ] [6|9|QUANT] [7|9|MOD] [8|9|MOD] [9|5|COORD 10|1|PUNCT],[prep|with] [det:art|a] [n|pink] [n|piglet] [coord|and] [det:num|three] [adj|play&dn-FULL] [n|pink] [n|possum-PL .],,,,,,,,,,MotherofLily_Lily020909_666
667,Lily,Lily020909,pi:nk .,Lily,1671.851,1677.993,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,LilyofLily_Lily020909_667
668,Mother,Lily020909,pink .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,MotherofLily_Lily020909_668
669,Lily,Lily020909,pink .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|pink .],,,,,,,,,,LilyofLily_Lily020909_669
670,Mother,Lily020909,"on red roses , as a red robin sings good night .",Lily,1677.995,1684.863,[],[1|9|LINK] [2|3|MOD] [3|1|POBJ 4|1|LP] [5|9|LINK] [6|8|DET] [7|8|MOD] [8|9|SUBJ] [9|0|ROOT] [10|11|MOD] [11|9|OBJ 12|9|PUNCT],[prep|on] [n|red] [n|rose-PL cm|cm] [prep|as] [det:art|a] [n|red] [n|robin] [v|sing-3S] [adj|good] [n|night .],,,,,,,,,,MotherofLily_Lily020909_670
671,Lily,Lily020909,re:d .,Lily,1684.863,1688.978,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,LilyofLily_Lily020909_671
672,Mother,Lily020909,xxx .,Lily,0.0,0.0,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_672
673,Lily,Lily020909,red .,Lily,1688.978,1691.28,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,LilyofLily_Lily020909_673
674,Mother,Lily020909,red .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,MotherofLily_Lily020909_674
675,Lily,Lily020909,red .,Lily,1691.28,1693.901,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,LilyofLily_Lily020909_675
676,Mother,Lily020909,a red butterfly .,Lily,0.0,0.0,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:art|a] [adj|red] [n|+n|butter+n|fly .],,,,,,,,,,MotherofLily_Lily020909_676
677,Lily,Lily020909,re:d .,Lily,1693.903,1696.613,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,LilyofLily_Lily020909_677
678,Lily,Lily020909,red .,Lily,1696.613,1698.213,[],[1|0|INCROOT 2|1|PUNCT],[adj|red .],,,,,,,,,,LilyofLily_Lily020909_678
679,Mother,Lily020909,xxx .,Lily,0.0,0.0,laughs,[],[],,,,,,,,,,MotherofLily_Lily020909_679
680,Mother,Lily020909,"in a gold field , in a gold field glowing by the fireflies' gold light .",Lily,1698.213,1705.178,[],[1|10|JCT] [2|4|DET] [3|4|MOD] [4|1|POBJ 5|1|LP] [6|1|ENUM] [7|9|DET] [8|9|MOD] [9|6|POBJ] [10|0|ROOT] [11|10|JCT] [12|13|DET] [13|16|MOD 14|13|POSS] [15|16|MOD] [16|11|POBJ 17|10|PUNCT],[prep|in] [det:art|a] [n|gold] [n|field cm|cm] [prep|in] [det:art|a] [n|gold] [n|field] [part|glow-PRESP] [prep|by] [det:art|the] [n|+n|fire+n|fly-PL~poss|s] [adj|gold] [n|light .],,,,,,,,,,MotherofLily_Lily020909_680
681,Lily,Lily020909,gold gold .,Lily,1705.178,1709.111,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|gold] [n|gold .],,,,,,,,,,LilyofLily_Lily020909_681
682,Mother,Lily020909,gold .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|gold .],,,,,,,,,,MotherofLily_Lily020909_682
683,Mother,Lily020909,"with white sheep gazing at the white moon , way up high .",Lily,1709.113,1714.378,[],[1|0|INCROOT] [2|3|MOD] [3|1|POBJ] [4|1|XJCT] [5|4|JCT] [6|8|DET] [7|8|MOD] [8|5|POBJ 9|4|LP] [10|11|JCT] [11|4|JCT] [12|11|POBJ 13|1|PUNCT],[prep|with] [n|white] [n|sheep] [part|gaze-PRESP] [prep|at] [det:art|the] [n|white] [n|moon cm|cm] [adv|way] [adv|up] [adj|high .],,,,,,,,,,MotherofLily_Lily020909_683
684,Lily,Lily020909,white .,Lily,1714.378,1717.376,[],[1|0|INCROOT 2|1|PUNCT],[adj|white .],,,,,,,,,,LilyofLily_Lily020909_684
