Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
725,Mother,Alex020523,at the table .,Alex,1909.453,1910.441,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT],[prep|at] [det:art|the] [n|table .],,,,,,,,,,MotherofAlex_Alex020523_725
726,Mother,Alex020523,"no not that one , that's the new chair .",Alex,1910.441,1913.141,[],[1|6|COM] [2|1|NEG] [3|6|LINK] [4|6|QUANT 5|4|LP] [6|7|SUBJ 7|0|ROOT] [8|10|DET] [9|10|MOD] [10|7|PRED 11|7|PUNCT],[co|no] [neg|not] [pro:rel|that] [det:num|one cm|cm] [pro:dem|that~cop|be&3S] [det:art|the] [adj|new] [n|chair .],,,,,,,,,,MotherofAlex_Alex020523_726
727,Mother,Alex020523,you have_to sit in the other (t:t:self interruption),Alex,1913.141,1915.17,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|PUNCT],[pro:per|you] [mod:aux|have_to] [v|sit] [prep|in] [det:art|the] [qn|other (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_727
728,Mother,Alex020523,in this chair .,Alex,0.0,0.0,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT],[prep|in] [pro:dem|this] [n|chair .],,,,,,,,,,MotherofAlex_Alex020523_728
729,Alex,Alex020523,in new chair .,Alex,1915.171,1916.8,[],[1|0|INCROOT] [2|3|MOD] [3|1|POBJ 4|1|PUNCT],[prep|in] [adj|new] [n|chair .],,,,,,,,,,AlexofAlex_Alex020523_729
730,Mother,Alex020523,oh you can't have em (replacement:replacement:them) (t:t:self interruption),Alex,1916.8,1918.926,[],[1|5|COM] [2|5|SUBJ] [3|5|AUX 4|3|NEG] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[co|oh] [pro:per|you] [mod|can~neg|not] [v|have] [pro:obj|them (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_730
731,Mother,Alex020523,a pop in the new chair .,Alex,0.0,0.0,[],[1|2|DET] [2|0|INCROOT] [3|2|NJCT] [4|6|DET] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[det:art|a] [n|pop] [prep|in] [det:art|the] [adj|new] [n|chair .],,,,,,,,,,MotherofAlex_Alex020523_731
732,Alex,Alex020523,new chair .,Alex,1918.928,1920.98,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|new] [n|chair .],,,,,,,,,,AlexofAlex_Alex020523_732
733,Mother,Alex020523,if you want a pop you have_to sit in the big (t:t:self interruption),Alex,1920.98,1924.101,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|8|SUBJ] [7|8|AUX] [8|3|COMP] [9|8|JCT] [10|11|DET] [11|9|POBJ 12|3|PUNCT],[conj|if] [pro:per|you] [v|want] [det:art|a] [n|pop] [pro:per|you] [mod:aux|have_to] [v|sit] [prep|in] [det:art|the] [adj|big (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_733
734,Mother,Alex020523,in the chair at the table .,Alex,0.0,0.0,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ] [4|3|NJCT] [5|6|DET] [6|4|POBJ 7|1|PUNCT],[prep|in] [det:art|the] [n|chair] [prep|at] [det:art|the] [n|table .],,,,,,,,,,MotherofAlex_Alex020523_734
735,Mother,Alex020523,would you like me to help you .,Alex,1924.101,1925.77,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|6|OBJ 8|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [pro:obj|me] [inf|to] [v|help] [pro:per|you .],,,,,,,,,,MotherofAlex_Alex020523_735
736,Alex,Alex020523,"help me , yyy .",Alex,1925.77,1928.983,[],[1|0|ROOT] [2|1|OBJ 3|1|LP] [4|1|PUNCT],[v|help] [pro:obj|me cm|cm] [.],,,,,,,,,,AlexofAlex_Alex020523_736
737,Mother,Alex020523,yeah .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofAlex_Alex020523_737
738,Mother,Alex020523,what about all this (t:t:interruption question),Alex,0.0,0.0,[],[1|0|INCROOT] [2|1|JCT] [3|4|QUANT] [4|2|POBJ 5|1|PUNCT],[pro:int|what] [prep|about] [qn|all] [pro:dem|this (mt:interruption question)],,,,,,,,,,MotherofAlex_Alex020523_738
739,Alex,Alex020523,yyy .,Alex,1928.983,1930.11,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_739
740,Mother,Alex020523,you want an orange pop ?,Alex,1930.11,1931.865,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[pro:per|you] [v|want] [det:art|a] [n|orange] [n|pop ?],,,,,,,,,,MotherofAlex_Alex020523_740
741,Alex,Alex020523,orange pop .,Alex,1931.865,1932.945,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|orange] [n|pop .],,,,,,,,,,AlexofAlex_Alex020523_741
742,Mother,Alex020523,alright xxx there .,Alex,1932.945,1934.791,[],[1|0|INCROOT] [] [2|1|JCT 3|1|PUNCT],[co|alright] [] [adv|there .],,,,,,,,,,MotherofAlex_Alex020523_742
743,Alex,Alex020523,one orange pop .,Alex,1934.791,1936.75,[],[1|2|QUANT] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:num|one] [n|orange] [n|pop .],,,,,,,,,,AlexofAlex_Alex020523_743
744,Mother,Alex020523,sure .,Alex,1936.75,1937.915,[],[1|0|INCROOT 2|1|PUNCT],[adj|sure .],,,,,,,,,,MotherofAlex_Alex020523_744
745,Mother,Alex020523,one orange pop coming right up .,Alex,1937.915,1948.436,[],[1|3|QUANT] [2|3|MOD] [3|0|INCROOT] [4|3|XMOD] [5|4|JCT] [6|4|JCT 7|3|PUNCT],[det:num|one] [n|orange] [n|pop] [part|come-PRESP] [adv|right] [adv|up .],,,,,,,,,,MotherofAlex_Alex020523_745
746,Mother,Alex020523,tadah: .,Alex,1948.436,1950.951,[],[1|0|INCROOT 2|1|PUNCT],[co|tadah .],,,,,,,,,,MotherofAlex_Alex020523_746
747,Alex,Alex020523,"tadah , tadah .",Alex,1950.951,1954.916,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|tadah cm|cm] [co|tadah .],,,,,,,,,,AlexofAlex_Alex020523_747
748,Mother,Alex020523,tadah: .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|tadah .],,,,,,,,,,MotherofAlex_Alex020523_748
749,Mother,Alex020523,xxx .,Alex,1954.916,1957.28,[],[],[],,,,,,,,,,MotherofAlex_Alex020523_749
750,Alex,Alex020523,yyy new Wiggles ?,Alex,1957.28,1959.208,[],[] [1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[] [adj|new] [n:prop|Wiggles ?],,,,,,,,,,AlexofAlex_Alex020523_750
751,Mother,Alex020523,oh no you can't watch the new Wiggles now .,Alex,1959.208,1961.613,[],[1|6|COM] [2|6|COM] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT] [7|8|DET] [8|6|OBJ] [9|8|APP] [10|9|JCT 11|6|PUNCT],[co|oh] [co|no] [pro:per|you] [mod|can~neg|not] [v|watch] [det:art|the] [adj|new] [n:prop|Wiggles] [adv|now .],,,,,,,,,,MotherofAlex_Alex020523_751
752,Mother,Alex020523,you can watch it after .,Alex,1961.613,1966.71,OPE is moving camera to face CHI at the table,[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT],[pro:per|you] [mod|can] [v|watch] [pro:per|it] [adv:tem|after .],,,,,,,,,,MotherofAlex_Alex020523_752
753,Alex,Alex020523,yyy .,Alex,1966.71,1969.688,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_753
754,Mother,Alex020523,he's in the water .,Alex,1969.688,1971.288,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|5|DET] [5|3|POBJ 6|2|PUNCT],[pro:sub|he~cop|be&3S] [prep|in] [det:art|the] [n|water .],,,,,,,,,,MotherofAlex_Alex020523_754
755,Alex,Alex020523,yyy .,Alex,1971.288,1972.573,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_755
756,Alex,Alex020523,yyy .,Alex,1972.573,1974.908,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_756
757,Mother,Alex020523,"whoop , that's not good .",Alex,1974.908,1977.976,camera nearly falls .,[1|4|LINK 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|NEG] [6|4|PRED 7|4|PUNCT],[n|whoop cm|cm] [pro:dem|that~cop|be&3S] [neg|not] [adj|good .],,,,,,,,,,MotherofAlex_Alex020523_757
758,Mother,Alex020523,where's Dorothy ?,Alex,1977.975,1979.41,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Dorothy ?],,,,,,,,,,MotherofAlex_Alex020523_758
759,Alex,Alex020523,Dorothy ?,Alex,1979.41,1980.793,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Dorothy ?],,,,,,,,,,AlexofAlex_Alex020523_759
760,Alex,Alex020523,my dinosaur .,Alex,1980.793,1983.928,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[det:poss|my] [n|dinosaur .],,,,,,,,,,AlexofAlex_Alex020523_760
761,Mother,Alex020523,okay .,Alex,1983.928,1987.706,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofAlex_Alex020523_761
762,Mother,Alex020523,Amanda does this have_to (t:t:self interruption),Alex,1987.706,1994.638,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PUNCT] [4|3|INCROOT 5|4|PUNCT],[n:prop|Amanda] [v|do&3S] [det:dem|this] [mod:aux|have_to (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_762
763,Mother,Alex020523,oops .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oops .],,,,,,,,,,MotherofAlex_Alex020523_763
764,Mother,Alex020523,does this (t:t:self interruption),Alex,0.0,0.0,[],[1|2|AUX] [2|0|INCROOT 3|2|PUNCT],[mod|do&3S] [pro:dem|this (mt:self interruption)],,,,,,,,,,MotherofAlex_Alex020523_764
765,Mother,Alex020523,is this to be plugged into anything ?,Alex,0.0,0.0,[],[1|0|ROOT] [2|1|PRED] [3|5|INF] [4|5|AUX] [5|2|XCOMP] [6|5|JCT] [7|6|POBJ 8|1|PUNCT],[cop|be&3S] [pro:dem|this] [inf|to] [aux|be] [part|plug-PASTP] [prep|into] [pro:indef|anything ?],,,,,,,,,,MotherofAlex_Alex020523_765
766,Mother,Alex020523,it was just hanging .,Alex,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[pro:per|it] [cop|be&PAST&13S] [adv|just] [part|hang-PRESP .],,,,,,,,,,MotherofAlex_Alex020523_766
767,CameraOperator,Alex020523,hm: ?,Alex,1994.638,1996.685,[],[1|0|INCROOT 2|1|PUNCT],[co|hm ?],,,,,,,,,,CameraOperatorofAlex_Alex020523_767
768,CameraOperator,Alex020523,yup (replacement:replacement:yes) .,Alex,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,CameraOperatorofAlex_Alex020523_768
769,Mother,Alex020523,ooh .,Alex,1996.685,2001.615,[],[1|0|ROOT 2|1|PUNCT],[v|ooh .],,,,,,,,,,MotherofAlex_Alex020523_769
770,CameraOperator,Alex020523,"ooh Jesus , I don't know why it keeps turning like that .",Alex,0.0,0.0,slight laughter from OPE and MOT as camera nearly falls again,[1|0|ROOT] [2|1|OBJ 3|2|LP] [4|7|SUBJ] [5|7|AUX 6|5|NEG] [7|1|COMP] [8|10|LINK] [9|10|SUBJ] [10|7|COMP] [11|10|OBJ] [12|11|JCT] [13|12|POBJ 14|1|PUNCT],[v|ooh] [n:prop|Jesus cm|cm] [pro:sub|I] [mod|do~neg|not] [v|know] [adv:int|why] [pro:per|it] [v|keep-3S] [part|turn-PRESP] [prep|like] [pro:dem|that .],,,,,,,,,,CameraOperatorofAlex_Alex020523_770
771,CameraOperator,Alex020523,thank you .,Alex,2001.615,2007.913,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,CameraOperatorofAlex_Alex020523_771
772,Mother,Alex020523,you're welcome .,Alex,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|you~cop|be&PRES] [adj|welcome .],,,,,,,,,,MotherofAlex_Alex020523_772
773,Alex,Alex020523,xxx .,Alex,2007.913,2008.946,"change in audio sound , louder and slightly warped",[],[],,,,,,,,,,AlexofAlex_Alex020523_773
774,Mother,Alex020523,xxx .,Alex,2008.946,2010.19,[],[],[],,,,,,,,,,MotherofAlex_Alex020523_774
775,Alex,Alex020523,where xxx ?,Alex,2010.19,2011.141,[],[1|0|INCROOT] [2|1|PUNCT],[adv:int|where] [?],,,,,,,,,,AlexofAlex_Alex020523_775
776,Mother,Alex020523,he's at work .,Alex,2011.141,2012.075,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:sub|he~cop|be&3S] [prep|at] [n|work .],,,,,,,,,,MotherofAlex_Alex020523_776
777,Alex,Alex020523,where's Grammy ?,Alex,2012.075,2013.86,[],[1|2|LINK 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Grammy ?],,,,,,,,,,AlexofAlex_Alex020523_777
778,Mother,Alex020523,grammy's (replacement:replacement:grammy is) home: .,Alex,2013.86,2015.903,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT 4|2|PUNCT],[adj|gram&dn-Y cop|be&3S] [adv|home .],,,,,,,,,,MotherofAlex_Alex020523_778
779,Mother,Alex020523,papa's (replacement:replacement:papa is) home with grammy .,Alex,2015.903,2017.253,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|4|POBJ 6|2|PUNCT],[n|papa cop|be&3S] [n|home] [prep|with] [adj|gram&dn-Y .],,,,,,,,,,MotherofAlex_Alex020523_779
780,Alex,Alex020523,yyy .,Alex,2017.253,2018.541,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_780
781,Mother,Alex020523,auntie's (replacement:replacement:auntie is) home .,Alex,2018.541,2020.018,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT 4|2|PUNCT],[n|aunt-DIM aux|be&3S] [adv|home .],,,,,,,,,,MotherofAlex_Alex020523_781
782,Alex,Alex020523,where xxx ?,Alex,2020.018,2021.05,[],[1|0|INCROOT] [2|1|PUNCT],[adv:int|where] [?],,,,,,,,,,AlexofAlex_Alex020523_782
783,Mother,Alex020523,xxx in school .,Alex,2021.05,2022.541,[],[] [1|0|INCROOT] [2|1|POBJ 3|1|PUNCT],[] [prep|in] [n|school .],,,,,,,,,,MotherofAlex_Alex020523_783
784,Alex,Alex020523,Gigi ?,Alex,2022.541,2023.45,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Gigi ?],,,,,,,,,,AlexofAlex_Alex020523_784
785,Mother,Alex020523,Gigi is in Florida .,Alex,2023.45,2025.085,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[n:prop|Gigi] [cop|be&3S] [prep|in] [n:prop|Florida .],,,,,,,,,,MotherofAlex_Alex020523_785
786,Alex,Alex020523,where Mommy ?,Alex,2025.085,2027.151,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[adv:int|where] [n:prop|Mommy ?],,,,,,,,,,AlexofAlex_Alex020523_786
787,Mother,Alex020523,here I am .,Alex,0.0,0.0,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|here] [pro:sub|I] [aux|be&1S .],,,,,,,,,,MotherofAlex_Alex020523_787
788,Alex,Alex020523,where Daddy ?,Alex,2027.151,2028.556,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[adv:int|where] [n:prop|Daddy ?],,,,,,,,,,AlexofAlex_Alex020523_788
789,Mother,Alex020523,Daddy's (replacement:replacement:Daddy is) sleeping .,Alex,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[n:prop|Daddy aux|be&3S] [part|sleep-PRESP .],,,,,,,,,,MotherofAlex_Alex020523_789
790,Alex,Alex020523,where .,Alex,2028.556,2030.508,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|where .],,,,,,,,,,AlexofAlex_Alex020523_790
791,Alex,Alex020523,Mommy .,Alex,2030.508,2031.78,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Mommy .],,,,,,,,,,AlexofAlex_Alex020523_791
792,Mother,Alex020523,here I am .,Alex,0.0,0.0,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|here] [pro:sub|I] [aux|be&1S .],,,,,,,,,,MotherofAlex_Alex020523_792
793,Alex,Alex020523,where .,Alex,2031.781,2033.905,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|where .],,,,,,,,,,AlexofAlex_Alex020523_793
794,Alex,Alex020523,yyy .,Alex,2033.906,2035.106,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_794
795,Mother,Alex020523,who ?,Alex,2035.106,2035.971,[],[1|0|INCROOT 2|1|PUNCT],[pro:rel|who ?],,,,,,,,,,MotherofAlex_Alex020523_795
796,Alex,Alex020523,yyy .,Alex,2035.971,2036.838,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_796
797,Mother,Alex020523,who ?,Alex,2036.838,2038.568,[],[1|0|INCROOT 2|1|PUNCT],[pro:rel|who ?],,,,,,,,,,MotherofAlex_Alex020523_797
798,Alex,Alex020523,yyy .,Alex,2038.568,2039.475,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_798
799,Mother,Alex020523,I don't know who that is .,Alex,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|7|OBJ] [6|7|SUBJ] [7|4|COMP 8|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|know] [pro:int|who] [pro:dem|that] [cop|be&3S .],,,,,,,,,,MotherofAlex_Alex020523_799
800,Alex,Alex020523,{ on (?) } the picture .,Alex,2039.476,2041.875,first consonant between l@l and ð[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT],[prep|on] [det:art|the] [n|picture .],,,,,,,,,,AlexofAlex_Alex020523_800
801,Mother,Alex020523,oh the picture ?,Alex,2041.875,2042.81,[],[1|3|COM] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[co|oh] [det:art|the] [n|picture ?],,,,,,,,,,MotherofAlex_Alex020523_801
802,Mother,Alex020523,picture's (replacement:replacement:picture is) right there .,Alex,2042.811,2043.843,[],[1|0|INCROOT 2|1|XMOD] [3|4|JCT] [4|2|JCT 5|1|PUNCT],[n|picture aux|be&3S] [adv|right] [adv|there .],,,,,,,,,,MotherofAlex_Alex020523_802
803,Mother,Alex020523,where's Papa xxx ?,Alex,2043.843,2047.655,[],[1|2|LINK 2|0|ROOT] [3|2|PRED] [4|2|PUNCT],[adv:int|where~cop|be&3S] [n:prop|Papa] [?],,,,,,,,,,MotherofAlex_Alex020523_803
804,Alex,Alex020523,Papa xxx .,Alex,2047.655,2048.754,[],[1|0|INCROOT] [2|1|PUNCT],[n:prop|Papa] [.],,,,,,,,,,AlexofAlex_Alex020523_804
805,Mother,Alex020523,he's at work .,Alex,2048.754,2049.837,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[pro:sub|he~cop|be&3S] [prep|at] [n|work .],,,,,,,,,,MotherofAlex_Alex020523_805
806,Alex,Alex020523,where's xxx ?,Alex,2049.837,2051.013,[],[1|2|LINK 2|0|ROOT] [3|2|PUNCT],[adv:int|where~cop|be&3S] [?],,,,,,,,,,AlexofAlex_Alex020523_806
807,Mother,Alex020523,xxx is on the computer .,Alex,2051.013,2052.544,[],[] [1|0|ROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[] [cop|be&3S] [prep|on] [det:art|the] [n|compute&dv-AGT .],,,,,,,,,,MotherofAlex_Alex020523_807
808,Mother,Alex020523,where's: .,Alex,2052.545,2056.48,[],[1|2|LINK 2|0|ROOT 3|2|PUNCT],[adv:int|where~cop|be&3S .],,,,,,,,,,MotherofAlex_Alex020523_808
809,Mother,Alex020523,who else do you know ?,Alex,2056.48,2058.32,[],[1|3|OBJ] [2|1|PQ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP 6|3|PUNCT],[pro:int|who] [post|else] [v|do] [pro:per|you] [v|know ?],,,,,,,,,,MotherofAlex_Alex020523_809
810,Alex,Alex020523,xxx .,Alex,2058.32,2059.504,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_810
811,Mother,Alex020523,xxx ?,Alex,2059.504,2061.373,[],[],[],,,,,,,,,,MotherofAlex_Alex020523_811
812,Mother,Alex020523,xxx with the pea:cocks: .,Alex,0.0,0.0,[],[] [1|0|INCROOT] [2|3|DET] [3|1|POBJ 4|1|PUNCT],[] [prep|with] [det:art|the] [n|peacock-PL .],,,,,,,,,,MotherofAlex_Alex020523_812
813,Alex,Alex020523,yyy .,Alex,2061.373,2064.656,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_813
814,Alex,Alex020523,yyy .,Alex,2064.656,2065.573,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_814
815,Mother,Alex020523,who ?,Alex,2065.573,2067.156,[],[1|0|INCROOT 2|1|PUNCT],[pro:rel|who ?],,,,,,,,,,MotherofAlex_Alex020523_815
816,Alex,Alex020523,yyy .,Alex,2067.156,2067.916,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_816
817,Mother,Alex020523,kick ?,Alex,0.0,0.0,[],[1|0|ROOT 2|1|PUNCT],[v|kick ?],,,,,,,,,,MotherofAlex_Alex020523_817
818,Mother,Alex020523,who's (t:t:interruption),Alex,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT 3|2|PUNCT],[pro:int|who~aux|be&3S (mt:interruption)],,,,,,,,,,MotherofAlex_Alex020523_818
819,Alex,Alex020523,yyy .,Alex,2067.918,2070.41,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_819
820,Mother,Alex020523,&-uh ?,Alex,2070.413,2070.976,[],[],[],,,,,,,,,,MotherofAlex_Alex020523_820
821,Alex,Alex020523,yyy .,Alex,2070.976,2073.476,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_821
822,Alex,Alex020523,yyy .,Alex,2073.478,2075.678,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_822
823,Mother,Alex020523,"ah: , I don't know .",Alex,2075.678,2077.706,[],[1|6|COM 2|1|LP] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT 7|6|PUNCT],[co|ah cm|cm] [pro:sub|I] [mod|do~neg|not] [v|know .],,,,,,,,,,MotherofAlex_Alex020523_823
824,Alex,Alex020523,yyy .,Alex,2077.706,2079.129,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_824
825,Mother,Alex020523,wipe your chin .,Alex,2079.129,2083.34,MOT laughs,[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT],[v|wipe] [det:poss|your] [n|chin .],,,,,,,,,,MotherofAlex_Alex020523_825
826,Alex,Alex020523,yyy the pop .,Alex,2083.341,2084.908,[],[] [1|2|DET] [2|0|INCROOT 3|2|PUNCT],[] [det:art|the] [n|pop .],,,,,,,,,,AlexofAlex_Alex020523_826
827,Mother,Alex020523,I know is it good ?,Alex,2084.908,2086.254,[],[1|2|SUBJ] [2|0|ROOT] [3|5|AUX] [4|5|SUBJ] [5|2|JCT 6|2|PUNCT],[pro:sub|I] [v|know] [aux|be&3S] [pro:per|it] [adj|good ?],,,,,,,,,,MotherofAlex_Alex020523_827
828,Mother,Alex020523,that a good pop ?,Alex,2086.254,2092.501,[],[1|4|LINK] [2|4|DET] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[pro:rel|that] [det:art|a] [adj|good] [n|pop ?],,,,,,,,,,MotherofAlex_Alex020523_828
829,Mother,Alex020523,I'm almost done here Alex .,Alex,2092.501,2097.903,"MOT starts to mix again , noisy",[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|6|JCT] [6|4|OBJ 7|4|PUNCT],[pro:sub|I~aux|be&1S] [adv|almost] [part|do&PASTP] [adv|here] [n:prop|Alex .],,,,,,,,,,MotherofAlex_Alex020523_829
830,Alex,Alex020523,yyy .,Alex,2097.903,2100.78,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_830
831,Mother,Alex020523,what ?,Alex,2100.78,2108.106,[],[1|0|INCROOT 2|1|PUNCT],[pro:int|what ?],,,,,,,,,,MotherofAlex_Alex020523_831
832,Alex,Alex020523,{ help (?) } Mommy cook ?,Alex,2108.106,2111.631,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|help] [n:prop|Mommy] [n|cook ?],,,,,,,,,,AlexofAlex_Alex020523_832
833,Mother,Alex020523,"yes , now you wanna come back over here ?",Alex,2111.631,2113.77,[],[1|6|COM 2|1|LP] [3|6|JCT] [4|6|SUBJ] [5|6|AUX] [6|0|ROOT] [7|6|JCT] [8|6|JCT] [9|8|POBJ 10|6|PUNCT],[co|yes cm|cm] [adv|now] [pro:per|you] [mod:aux|wanna] [v|come] [adv|back] [prep|over] [adv|here ?],,,,,,,,,,MotherofAlex_Alex020523_833
834,Alex,Alex020523,xxx .,Alex,2113.771,2116.236,grunting,[],[],,,,,,,,,,AlexofAlex_Alex020523_834
835,Mother,Alex020523,you'll all over the place today .,Alex,0.0,0.0,[],[1|4|SUBJ 2|4|AUX] [3|4|JCT] [4|0|ROOT] [5|6|DET] [6|7|SUBJ] [7|4|POBJ 8|4|PUNCT],[pro:per|you~mod|will] [adv|all] [prep|over] [det:art|the] [n|place] [adv:tem|today .],,,,,,,,,,MotherofAlex_Alex020523_835
836,Alex,Alex020523,yyy .,Alex,2116.236,2119.455,[],[],[],,,,,,,,,,AlexofAlex_Alex020523_836
837,Mother,Alex020523,who's kick ?,Alex,2119.455,2120.673,[],[1|3|LINK 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:rel|who~aux|be&3S] [v|kick ?],,,,,,,,,,MotherofAlex_Alex020523_837
838,Alex,Alex020523,yyy birthday .,Alex,2120.673,2122.951,[],[] [1|0|INCROOT 2|1|PUNCT],[] [n|+n|birth+n|day .],,,,,,,,,,AlexofAlex_Alex020523_838
839,Mother,Alex020523,happy birthday (t:t:trail off),Alex,2122.951,2125.49,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|happy] [n|+n|birth+n|day (mt:trail off)],,,,,,,,,,MotherofAlex_Alex020523_839
840,Alex,Alex020523,happy birthday to you .,Alex,2125.488,2127.971,[],[1|2|MOD] [2|0|INCROOT] [3|2|JCT] [4|3|POBJ 5|2|PUNCT],[adj|happy] [n|+n|birth+n|day] [prep|to] [pro:per|you .],,,,,,,,,,AlexofAlex_Alex020523_840
