Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1007,Mother,Violet030600,toad .,Violet,2516.931,2518.34,[],[1|0|INCROOT 2|1|PUNCT],[n|toad .],,,,,,,,,,MotherofViolet_Violet030600_1007
1008,Mother,Violet030600,xxx crocodile: (t:t:self interruption),Violet,0.0,0.0,MOT gasped,[] [1|0|INCROOT 2|1|PUNCT],[] [n|crocodile (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1008
1009,Mother,Violet030600,we found (t:t:interruption),Violet,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|we] [v|find&PAST (mt:interruption)],,,,,,,,,,MotherofViolet_Violet030600_1009
1010,Violet,Violet030600,xxx .,Violet,2518.34,2525.783,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1010
1011,Mother,Violet030600,we saw that !,Violet,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|we] [v|see&PAST] [pro:dem|that !],,,,,,,,,,MotherofViolet_Violet030600_1011
1012,Violet,Violet030600,but it was only (t:t:interruption),Violet,2525.783,2528.786,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[conj|but] [0pro|it] [cop|be&PAST&13S] [qn|only (mt:interruption)],,,,,,,,,,VioletofViolet_Violet030600_1012
1013,Mother,Violet030600,beaded lizard .,Violet,0.0,0.0,[],[1|0|INCROOT] [2|1|OBJ 3|1|PUNCT],[part|bead-PASTP] [n|lizard .],,,,,,,,,,MotherofViolet_Violet030600_1013
1014,Mother,Violet030600,crocodile lizard .,Violet,2528.786,2530.093,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|crocodile] [n|lizard .],,,,,,,,,,MotherofViolet_Violet030600_1014
1015,Violet,Violet030600,xxx .,Violet,2530.095,2530.831,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1015
1016,Mother,Violet030600,logger+head sea turtle .,Violet,2530.831,2532.495,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|+n|logger+n|head] [n|sea] [n|turtle .],,,,,,,,,,MotherofViolet_Violet030600_1016
1017,Violet,Violet030600,we saw those !,Violet,2532.495,2535.788,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|we] [v|see&PAST] [pro:dem|those !],,,,,,,,,,VioletofViolet_Violet030600_1017
1018,Mother,Violet030600,this extremely rare two headed turtle .,Violet,0.0,0.0,[],[1|6|DET] [2|3|JCT] [3|6|MOD] [4|6|QUANT] [5|6|MOD] [6|0|INCROOT 7|6|PUNCT],[pro:dem|this] [adv|extreme&dadj-LY] [adj|rare] [det:num|two] [part|head-PASTP] [n|turtle .],,,,,,,,,,MotherofViolet_Violet030600_1018
1019,Mother,Violet030600,xxx wow .,Violet,2535.788,2537.863,MOT gasped,[] [1|0|INCROOT 2|1|PUNCT],[] [co|wow .],,,,,,,,,,MotherofViolet_Violet030600_1019
1020,Mother,Violet030600,baby sea turtles .,Violet,2537.863,2539.951,[],[1|3|MOD] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[n|baby] [n|sea] [n|turtle-PL .],,,,,,,,,,MotherofViolet_Violet030600_1020
1021,Mother,Violet030600,logger+head (t:t:self interruption),Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|logger+n|head (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1021
1022,Mother,Violet030600,yeah !,Violet,2539.951,2546.206,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah !],,,,,,,,,,MotherofViolet_Violet030600_1022
1023,Mother,Violet030600,blended Basilisk lizard .,Violet,2546.206,2548.56,[],[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT],[v|blend-PAST] [n:prop|Basilisk] [n|lizard .],,,,,,,,,,MotherofViolet_Violet030600_1023
1024,Mother,Violet030600,"river turtles , spiny lizard .",Violet,2548.561,2551.866,[],[1|2|MOD] [2|5|MOD 3|2|LP] [4|5|MOD] [5|0|INCROOT 6|5|PUNCT],[n|river] [n|turtle-PL cm|cm] [adj|spine&dn-Y] [n|lizard .],,,,,,,,,,MotherofViolet_Violet030600_1024
1025,Mother,Violet030600,green and black iguana (t:t:self interruption),Violet,0.0,0.0,[],[1|0|INCROOT] [2|1|CONJ] [3|4|MOD] [4|2|COORD 5|1|PUNCT],[n|green] [coord|and] [n|black] [n|iguana (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1025
1026,Mother,Violet030600,we saw plenty of those .,Violet,2551.866,2555.43,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|JCT] [5|4|POBJ 6|2|PUNCT],[pro:sub|we] [v|see&PAST] [adv|plenty] [prep|of] [pro:dem|those .],,,,,,,,,,MotherofViolet_Violet030600_1026
1027,Mother,Violet030600,right ?,Violet,2555.43,2556.576,[],[1|0|INCROOT 2|1|PUNCT],[co|right ?],,,,,,,,,,MotherofViolet_Violet030600_1027
1028,Mother,Violet030600,vine snake (t:t:self interruption),Violet,0.0,0.0,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|vine] [n|snake (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1028
1029,Mother,Violet030600,we didn't see that .,Violet,2556.576,2559.081,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[pro:sub|we] [mod|do&PAST~neg|not] [v|see] [pro:dem|that .],,,,,,,,,,MotherofViolet_Violet030600_1029
1030,Mother,Violet030600,did we see these snakes ?,Violet,2559.081,2560.635,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[mod|do&PAST] [pro:sub|we] [v|see] [pro:dem|these] [n|snake-PL ?],,,,,,,,,,MotherofViolet_Violet030600_1030
1031,Violet,Violet030600,no .,Violet,2560.635,2563.913,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,VioletofViolet_Violet030600_1031
1032,Mother,Violet030600,no: .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,MotherofViolet_Violet030600_1032
1033,Violet,Violet030600,xxx are these snakes venomous ?,Violet,2563.913,2570.153,[],[] [1|0|ROOT] [2|4|DET] [3|4|MOD] [4|1|PRED 5|1|PUNCT],[] [cop|be&PRES] [pro:dem|these] [n|snake-PL] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1033
1034,Mother,Violet030600,this one is .,Violet,2570.153,2572.385,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[pro:dem|this] [pro:indef|one] [cop|be&3S .],,,,,,,,,,MotherofViolet_Violet030600_1034
1035,Violet,Violet030600,and these ones ?,Violet,2572.385,2574.68,[],[1|3|LINK] [2|3|DET] [3|0|INCROOT 4|3|PUNCT],[coord|and] [pro:dem|these] [pro:indef|one-PL ?],,,,,,,,,,VioletofViolet_Violet030600_1035
1036,Mother,Violet030600,nope .,Violet,2574.68,2575.931,[],[1|0|INCROOT 2|1|PUNCT],[co|nope .],,,,,,,,,,MotherofViolet_Violet030600_1036
1037,Violet,Violet030600,why not this one ?,Violet,2575.931,2577.468,[],[1|4|LINK] [2|1|NEG] [3|4|DET] [4|0|ROOT 5|4|PUNCT],[adv:int|why] [neg|not] [pro:dem|this] [pro:indef|one ?],,,,,,,,,,VioletofViolet_Violet030600_1037
1038,Mother,Violet030600,that's the false xxx (t:t:self interruption),Violet,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|the] [adj|false] [(mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1038
1039,Mother,Violet030600,"and he looks like a venomous one , this one is really venomous .",Violet,2577.47,2581.858,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|7|DET] [6|7|MOD] [7|4|POBJ 8|3|LP] [9|10|DET] [10|11|SUBJ] [11|3|COMP] [12|13|JCT] [13|11|PRED 14|3|PUNCT],[coord|and] [pro:sub|he] [v|look-3S] [prep|like] [det:art|a] [adj|venomous] [pro:indef|one cm|cm] [pro:dem|this] [pro:indef|one] [cop|be&3S] [adv|real&dadj-LY] [adj|venomous .],,,,,,,,,,MotherofViolet_Violet030600_1039
1040,Violet,Violet030600,yeah .,Violet,2581.858,2583.086,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,VioletofViolet_Violet030600_1040
1041,Mother,Violet030600,this one's (replacement:replacement:one is) venomous .,Violet,2583.086,2585.231,[],[1|2|DET] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[pro:dem|this] [pro:indef|one cop|be&3S] [adj|venomous .],,,,,,,,,,MotherofViolet_Violet030600_1041
1042,Violet,Violet030600,xxx .,Violet,2585.231,2587.316,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1042
1043,Mother,Violet030600,that one's (replacement:replacement:one is) not .,Violet,0.0,0.0,CHI is speaking at the same time as MOT,[1|2|DET] [2|0|ROOT 3|5|AUX] [4|3|NEG 5|2|PUNCT],[pro:dem|that] [pro:indef|one aux|be&3S] [neg|not .],,,,,,,,,,MotherofViolet_Violet030600_1043
1044,Violet,Violet030600,this guy not ?,Violet,2587.318,2588.223,[],[1|2|DET] [2|0|INCROOT] [3|2|NEG 4|2|PUNCT],[pro:dem|this] [n|guy] [neg|not ?],,,,,,,,,,VioletofViolet_Violet030600_1044
1045,Mother,Violet030600,nope (replacement:replacement:no) .,Violet,2588.223,2589.853,[],[1|0|INCROOT 2|1|PUNCT],[co|no .],,,,,,,,,,MotherofViolet_Violet030600_1045
1046,Violet,Violet030600,but he looks venomous .,Violet,2589.853,2593.878,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[conj|but] [pro:sub|he] [v|look-3S] [adj|venomous .],,,,,,,,,,VioletofViolet_Violet030600_1046
1047,Mother,Violet030600,"mm I know , they all look venomous to me .",Violet,0.0,0.0,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT 4|3|LP] [5|7|SUBJ] [6|5|PQ] [7|3|COMP] [8|7|JCT] [9|8|JCT] [10|9|POBJ 11|3|PUNCT],[co|mm] [pro:sub|I] [v|know cm|cm] [pro:sub|they] [post|all] [v|look] [adj|venomous] [prep|to] [pro:obj|me .],,,,,,,,,,MotherofViolet_Violet030600_1047
1048,Violet,Violet030600,is this guy venomous ?,Violet,2593.878,2595.355,[],[1|0|ROOT] [2|3|DET] [3|1|PRED] [4|3|PRED 5|1|PUNCT],[cop|be&3S] [pro:dem|this] [n|guy] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1048
1049,Mother,Violet030600,&-um: (.) yes .,Violet,2595.355,2598.18,[],[] [1|0|INCROOT 2|1|PUNCT],[] [co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1049
1050,Violet,Violet030600,this guy not ?,Violet,2598.181,2601.018,[],[1|2|DET] [2|0|INCROOT] [3|2|NEG 4|2|PUNCT],[pro:dem|this] [n|guy] [neg|not ?],,,,,,,,,,VioletofViolet_Violet030600_1050
1051,Mother,Violet030600,mm let's see .,Violet,2601.018,2603.183,[],[1|2|COM] [2|0|ROOT 3|2|OBJ] [4|2|XCOMP 5|2|PUNCT],[co|mm] [v|let~pro:obj|us] [v|see .],,,,,,,,,,MotherofViolet_Violet030600_1051
1052,Mother,Violet030600,it is (.) it is venomous .,Violet,2603.183,2605.045,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|PRED] [5|4|PRED 6|2|PUNCT],[pro:per|it] [cop|be&3S] [pro:per|it] [cop|be&3S] [adj|venomous .],,,,,,,,,,MotherofViolet_Violet030600_1052
1053,Violet,Violet030600,this guy not ?,Violet,2605.045,2607.16,[],[1|2|DET] [2|0|INCROOT] [3|2|NEG 4|2|PUNCT],[pro:dem|this] [n|guy] [neg|not ?],,,,,,,,,,VioletofViolet_Violet030600_1053
1054,Mother,Violet030600,this guy: (t:t:trail off),Violet,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [n|guy (mt:trail off)],,,,,,,,,,MotherofViolet_Violet030600_1054
1055,Mother,Violet030600,is a rattlesnake .,Violet,2607.16,2609.025,[],[1|0|ROOT] [2|3|DET] [3|1|PRED 4|1|PUNCT],[cop|be&3S] [det:art|a] [n|rattlesnake .],,,,,,,,,,MotherofViolet_Violet030600_1055
1056,Violet,Violet030600,xxx .,Violet,2609.025,2610.5,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1056
1057,Mother,Violet030600,yes .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1057
1058,Violet,Violet030600,this guy venom<ous> (t:t:interruption),Violet,2610.5,2612.958,[],[1|2|DET] [2|0|INCROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|this] [n|guy] [adj|venomous (mt:interruption)],,,,,,,,,,VioletofViolet_Violet030600_1058
1059,Mother,Violet030600,yes that's the same pictures .,Violet,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|PRED 7|3|PUNCT],[co|yes] [pro:dem|that~cop|be&3S] [det:art|the] [adj|same] [n|picture-PL .],,,,,,,,,,MotherofViolet_Violet030600_1059
1060,Violet,Violet030600,this guy venomous ?,Violet,2612.958,2616.465,[],[1|2|DET] [2|0|INCROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|this] [n|guy] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1060
1061,Mother,Violet030600,"okay that's just his tail , yeah he's venomous .",Violet,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|6|JCT] [5|6|MOD] [6|3|PRED 7|6|LP] [8|10|COM] [9|10|SUBJ 10|3|CJCT] [11|10|PRED 12|3|PUNCT],[co|okay] [pro:dem|that~cop|be&3S] [adv|just] [det:poss|his] [n|tail cm|cm] [co|yeah] [pro:sub|he~cop|be&3S] [adj|venomous .],,,,,,,,,,MotherofViolet_Violet030600_1061
1062,Mother,Violet030600,yep (replacement:replacement:yes) .,Violet,2616.465,2617.965,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1062
1063,Violet,Violet030600,is this guy venomous ?,Violet,2617.965,2619.916,[],[1|0|ROOT] [2|3|DET] [3|1|PRED] [4|3|PRED 5|1|PUNCT],[cop|be&3S] [pro:dem|this] [n|guy] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1063
1064,Mother,Violet030600,mm .,Violet,2619.916,2625.471,[],[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofViolet_Violet030600_1064
1065,Mother,Violet030600,I dunno (replacement:replacement:don't know) it doesn't say .,Violet,2625.471,2627.855,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG 4|0|ROOT] [5|8|SUBJ] [6|8|AUX 7|6|NEG] [8|4|COMP 9|4|PUNCT],[pro:sub|I] [mod|do~neg|not v|know] [pro:per|it] [mod|do&3S~neg|not] [v|say .],,,,,,,,,,MotherofViolet_Violet030600_1065
1066,Mother,Violet030600,"pit viper though , I bet he is .",Violet,2627.855,2631.858,[],[1|2|MOD] [2|0|ROOT] [3|2|NJCT 4|3|LP] [5|6|SUBJ] [6|2|CJCT] [7|8|SUBJ] [8|6|COMP 9|2|PUNCT],[n|pit] [n|viper] [adv|though cm|cm] [pro:sub|I] [v|bet&ZERO] [pro:sub|he] [cop|be&3S .],,,,,,,,,,MotherofViolet_Violet030600_1066
1067,Violet,Violet030600,is this guy venomous ?,Violet,2631.858,2634.488,[],[1|0|ROOT] [2|3|DET] [3|1|PRED] [4|3|PRED 5|1|PUNCT],[cop|be&3S] [pro:dem|this] [n|guy] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1067
1068,Mother,Violet030600,that doesn't say either .,Violet,2634.488,2638.333,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[pro:dem|that] [mod|do&3S~neg|not] [v|say] [adv|either .],,,,,,,,,,MotherofViolet_Violet030600_1068
1069,Violet,Violet030600,this guy looks venomous .,Violet,2638.333,2641.346,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT],[pro:dem|this] [n|guy] [v|look-3S] [adj|venomous .],,,,,,,,,,VioletofViolet_Violet030600_1069
1070,Mother,Violet030600,yeah: (replacement:replacement:yes) .,Violet,2641.346,2641.786,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1070
1071,Violet,Violet030600,but he's not .,Violet,2641.786,2642.826,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|NEG 5|3|PUNCT],[conj|but] [pro:sub|he~aux|be&3S] [neg|not .],,,,,,,,,,VioletofViolet_Violet030600_1071
1072,Mother,Violet030600,ah alright .,Violet,2642.826,2644.505,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|ah] [co|alright .],,,,,,,,,,MotherofViolet_Violet030600_1072
1073,Violet,Violet030600,is this guy venomous ?,Violet,2644.505,2647.413,[],[1|0|ROOT] [2|3|DET] [3|1|PRED] [4|3|PRED 5|1|PUNCT],[cop|be&3S] [pro:dem|this] [n|guy] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1073
1074,Mother,Violet030600,yes .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1074
1075,Violet,Violet030600,xxx .,Violet,2647.413,2648.27,CHI is speaking at the same time as MOT,[],[],,,,,,,,,,VioletofViolet_Violet030600_1075
1076,Mother,Violet030600,yes .,Violet,2648.27,2648.896,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1076
1077,Violet,Violet030600,does it tell about him ?,Violet,2648.896,2650.926,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|4|POBJ 6|3|PUNCT],[mod|do&3S] [pro:per|it] [v|tell] [prep|about] [pro:obj|him ?],,,,,,,,,,VioletofViolet_Violet030600_1077
1078,Mother,Violet030600,mhm .,Violet,0.0,0.0,MOT begins speaking before CHI is finished,[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofViolet_Violet030600_1078
1079,Mother,Violet030600,he's (t:t:self interruption),Violet,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT 3|2|PUNCT],[pro:sub|he~cop|be&3S (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1079
1080,Mother,Violet030600,he's a green eyelash viper .,Violet,2650.926,2654.876,[],[1|6|SUBJ 2|6|AUX] [3|6|DET] [4|5|MOD] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[pro:sub|he~aux|be&3S] [det:art|a] [n|green] [n|+n|eye+n|lash] [n|viper .],,,,,,,,,,MotherofViolet_Violet030600_1080
1081,Violet,Violet030600,xxx is this guy venomous ?,Violet,2654.876,2656.855,[],[] [1|0|ROOT] [2|3|DET] [3|1|PRED] [4|3|PRED 5|1|PUNCT],[] [cop|be&3S] [pro:dem|this] [n|guy] [adj|venomous ?],,,,,,,,,,VioletofViolet_Violet030600_1081
1082,Mother,Violet030600,yeah I think all these ones are though (t:t:self interruption),Violet,0.0,0.0,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|7|DET] [6|7|QUANT] [7|3|COMP] [8|7|JCT 9|3|PUNCT],[co|yeah] [pro:sub|I] [v|think] [qn|all] [pro:dem|these] [det:num|one-PL] [cop|be&PRES] [adv|though (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1082
1083,Mother,Violet030600,the vipers .,Violet,2656.855,2662.781,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|viper-PL .],,,,,,,,,,MotherofViolet_Violet030600_1083
1084,Violet,Violet030600,I think this guy's (replacement:replacement:guy is) not because he doesn't have a mean face .,Violet,2662.781,2666.693,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|7|SUBJ 5|7|AUX] [6|5|NEG] [7|11|LINK] [8|11|SUBJ] [9|11|AUX 10|9|NEG] [11|2|CJCT] [12|14|DET] [13|14|MOD] [14|11|OBJ 15|2|PUNCT],[pro:sub|I] [v|think] [pro:dem|this] [n|guy aux|be&3S] [neg|not] [conj|because] [pro:sub|he] [mod|do&3S~neg|not] [v|have] [det:art|a] [adj|mean] [n|face .],,,,,,,,,,VioletofViolet_Violet030600_1084
1085,Mother,Violet030600,xxx you think you could tell by the face ?,Violet,2666.693,2669.116,MOT is laughing,[] [1|2|SUBJ] [2|5|SUBJ] [3|2|OBJ] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|5|PUNCT],[] [pro:per|you] [v|think] [pro:per|you] [mod|could] [v|tell] [prep|by] [det:art|the] [n|face ?],,,,,,,,,,MotherofViolet_Violet030600_1085
1086,Violet,Violet030600,yeah .,Violet,2669.116,2670.95,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,VioletofViolet_Violet030600_1086
1087,Violet,Violet030600,because mean means (t:t:trail off),Violet,2670.95,2673.556,[],[1|3|LINK] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[conj|because] [adj|mean] [n:pt|means (mt:trail off)],,,,,,,,,,VioletofViolet_Violet030600_1087
1088,Mother,Violet030600,mm .,Violet,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofViolet_Violet030600_1088
1089,Violet,Violet030600,xxx .,Violet,2673.556,2674.515,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1089
1090,Mother,Violet030600,xxx .,Violet,2674.516,2675.978,[],[],[],,,,,,,,,,MotherofViolet_Violet030600_1090
1091,Violet,Violet030600,yeah .,Violet,2675.978,2677.245,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,VioletofViolet_Violet030600_1091
1092,Mother,Violet030600,I think I saw one of those .,Violet,2677.245,2679.986,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP] [5|4|OBJ] [6|5|NJCT] [7|6|POBJ 8|2|PUNCT],[pro:sub|I] [v|think] [pro:sub|I] [v|see&PAST] [pro:indef|one] [prep|of] [pro:dem|those .],,,,,,,,,,MotherofViolet_Violet030600_1092
1093,Mother,Violet030600,gray necked wood rail .,Violet,2679.986,2681.955,[],[1|4|MOD] [2|4|MOD] [3|4|MOD] [4|0|ROOT 5|4|PUNCT],[adj|gray] [part|neck-PASTP] [n|wood] [n|rail .],,,,,,,,,,MotherofViolet_Violet030600_1093
1094,Mother,Violet030600,wood rail .,Violet,2681.955,2683.208,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|wood] [n|rail .],,,,,,,,,,MotherofViolet_Violet030600_1094
1095,Mother,Violet030600,Northern_Jacana .,Violet,2683.208,2685.663,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Northern_Jacana .],,,,,,,,,,MotherofViolet_Violet030600_1095
1096,Mother,Violet030600,boat billed heron .,Violet,2685.663,2688.88,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[n|boat] [v|bill-PAST] [n|heron .],,,,,,,,,,MotherofViolet_Violet030600_1096
1097,Mother,Violet030600,hm: .,Violet,2688.88,2689.51,[],[1|0|INCROOT 2|1|PUNCT],[co|hm .],,,,,,,,,,MotherofViolet_Violet030600_1097
1098,Violet,Violet030600,did we see one of those ?,Violet,2689.51,2691.64,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|JCT] [6|5|POBJ 7|3|PUNCT],[mod|do&PAST] [pro:sub|we] [v|see] [det:num|one] [prep|of] [pro:dem|those ?],,,,,,,,,,VioletofViolet_Violet030600_1098
1099,Mother,Violet030600,I dunno (replacement:replacement:don't know) .,Violet,0.0,0.0,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG 4|0|ROOT 5|4|PUNCT],[pro:sub|I] [mod|do~neg|not v|know .],,,,,,,,,,MotherofViolet_Violet030600_1099
1100,Mother,Violet030600,yellow throated tiger herring .,Violet,2691.64,2693.471,[],[1|0|INCROOT] [2|1|XMOD] [3|4|MOD] [4|2|OBJ 5|1|PUNCT],[n|yellow] [part|throat-PASTP] [n|tiger] [n|herring .],,,,,,,,,,MotherofViolet_Violet030600_1100
1101,Violet,Violet030600,tiger !,Violet,2693.471,2695.273,[],[1|0|INCROOT 2|1|PUNCT],[n|tiger !],,,,,,,,,,VioletofViolet_Violet030600_1101
1102,Mother,Violet030600,pink flamingo .,Violet,0.0,0.0,CHI and MOT are speaking at the same time,[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|pink] [n|flamingo .],,,,,,,,,,MotherofViolet_Violet030600_1102
1103,Violet,Violet030600,tiger !,Violet,2695.273,2696.4,[],[1|0|INCROOT 2|1|PUNCT],[n|tiger !],,,,,,,,,,VioletofViolet_Violet030600_1103
1104,Mother,Violet030600,I wish we saw this .,Violet,2696.4,2697.513,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP] [5|4|OBJ 6|2|PUNCT],[pro:sub|I] [v|wish] [pro:sub|we] [v|see&PAST] [pro:dem|this .],,,,,,,,,,MotherofViolet_Violet030600_1104
1105,Mother,Violet030600,boonbell@n .,Violet,2697.513,2699.825,[],[1|0|INCROOT 2|1|PUNCT],[neo|boonbell .],,,,,,,,,,MotherofViolet_Violet030600_1105
1106,Mother,Violet030600,brown pelican (t:t:self interruption),Violet,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|brown] [n|pelican (mt:self interruption)],,,,,,,,,,MotherofViolet_Violet030600_1106
1107,Mother,Violet030600,we saw lots_of those .,Violet,2699.825,2705.628,[],[1|2|SUBJ] [2|0|ROOT] [3|4|QUANT] [4|2|OBJ 5|2|PUNCT],[pro:sub|we] [v|see&PAST] [qn|lots_of] [pro:dem|those .],,,,,,,,,,MotherofViolet_Violet030600_1107
1108,Mother,Violet030600,what's that ?,Violet,2705.628,2706.79,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofViolet_Violet030600_1108
1109,Violet,Violet030600,xxx .,Violet,2706.79,2709.688,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1109
1110,Mother,Violet030600,great egret .,Violet,0.0,0.0,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|great] [n|egret .],,,,,,,,,,MotherofViolet_Violet030600_1110
1111,Violet,Violet030600,xxx .,Violet,2709.688,2712.026,[],[],[],,,,,,,,,,VioletofViolet_Violet030600_1111
1112,Mother,Violet030600,yellow crown night heron .,Violet,0.0,0.0,[],[1|4|MOD] [2|4|MOD] [3|4|MOD] [4|0|ROOT 5|4|PUNCT],[adj|yellow] [n|crown] [n|night] [n|heron .],,,,,,,,,,MotherofViolet_Violet030600_1112
