Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
349,Mother,Naima021008a,"today is Thursday , the twenty second .",Naima,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|3|LP] [5|7|DET] [6|7|QUANT] [7|2|PRED 8|2|PUNCT],[adv:tem|today] [cop|be&3S] [n:prop|Thursday cm|cm] [det:art|the] [det:num|twenty] [n|second .],,,,,,,,,,MotherofNaima_Naima021008a_349
350,Naima,Naima021008a,that's happening .,Naima,1332.346,1335.325,[],[1|3|LINK 2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:rel|that~aux|be&3S] [part|happen-PRESP .],,,,,,,,,,NaimaofNaima_Naima021008a_350
351,Naima,Naima021008a,the daddy says I'm gonna go put my jacket on .,Naima,1335.325,1341.456,[],[1|2|DET] [2|3|SUBJ] [3|0|ROOT] [4|8|SUBJ 5|8|AUX] [6|8|AUX] [7|8|SRL] [8|3|COMP] [9|10|MOD] [10|8|OBJ] [11|8|JCT 12|3|PUNCT],[det:art|the] [n|daddy] [v|say-3S] [pro:sub|I~aux|be&1S] [mod:aux|gonna] [v|go] [v|put&ZERO] [det:poss|my] [n|jacket] [adv|on .],,,,,,,,,,NaimaofNaima_Naima021008a_351
352,Mother,Naima021008a,I'm going in the room now .,Naima,1341.456,1349.01,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ] [7|3|JCT 8|3|PUNCT],[pro:sub|I~aux|be&1S] [part|go-PRESP] [prep|in] [det:art|the] [n|room] [adv|now .],,,,,,,,,,MotherofNaima_Naima021008a_352
353,Mother,Naima021008a,is there something you needed help with or are you okay ?,Naima,0.0,0.0,[],[1|0|ROOT] [2|1|SUBJ] [3|1|PRED] [4|5|SUBJ] [5|3|CMOD] [6|5|OBJ] [7|5|JCT] [8|7|CONJ] [9|11|AUX] [10|11|SUBJ] [11|8|COORD 12|1|PUNCT],[cop|be&3S] [adv|there] [pro:indef|something] [pro:per|you] [v|need-PAST] [n|help] [prep|with] [coord|or] [aux|be&PRES] [pro:per|you] [co|okay ?],,,,,,,,,,MotherofNaima_Naima021008a_353
354,Naima,Naima021008a,"I want you , you to put this doll , the the daddy here on the stroller .",Naima,1349.01,1356.94,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|LP] [5|2|OBJ] [6|7|INF] [7|5|XCOMP] [8|9|DET] [9|7|OBJ 10|9|LP] [11|13|DET] [12|13|DET] [13|7|OBJ] [14|13|NJCT] [15|14|JCT] [16|17|DET] [17|15|POBJ 18|2|PUNCT],[pro:sub|I] [v|want] [pro:per|you cm|cm] [pro:per|you] [inf|to] [v|put&ZERO] [pro:dem|this] [n|doll cm|cm] [det:art|the] [det:art|the] [n|daddy] [adv|here] [prep|on] [det:art|the] [n|stroll&dv-AGT .],,,,,,,,,,NaimaofNaima_Naima021008a_354
355,Mother,Naima021008a,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima021008a_355
356,Naima,Naima021008a,stroll the baby .,Naima,1356.711,1358.051,[],[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT],[v|stroll] [det:art|the] [n|baby .],,,,,,,,,,NaimaofNaima_Naima021008a_356
357,Mother,Naima021008a,okay .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008a_357
358,Mother,Naima021008a,okay .,Naima,1358.051,1358.736,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofNaima_Naima021008a_358
359,Naima,Naima021008a,"xxx sister xxx the baby's (replacement:replacement:baby is) xxx and the daddy's legs are cold , the daddy wants shorts .",Naima,1358.738,1366.263,[],[] [1|4|LINK] [] [2|3|DET] [3|4|SUBJ 4|0|ROOT] [] [5|4|CONJ] [6|7|DET] [7|5|COORD 8|7|POSS] [9|10|SUBJ] [10|7|CMOD] [11|10|PRED 12|7|LP] [13|14|DET] [14|15|SUBJ] [15|7|CMOD] [16|15|OBJ 17|4|PUNCT],[] [n|sister] [] [det:art|the] [n|baby aux|be&3S] [] [coord|and] [det:art|the] [n|daddy~poss|s] [n|leg-PL] [cop|be&PRES] [adj|cold cm|cm] [det:art|the] [n|daddy] [v|want-3S] [n|shorts .],,,,,,,,,,NaimaofNaima_Naima021008a_359
360,Mother,Naima021008a,the daddy's legs are cold .,Naima,1366.263,1367.931,[],[1|2|DET] [2|5|SUBJ 3|2|POSS] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[det:art|the] [n|daddy~poss|s] [n|leg-PL] [cop|be&PRES] [adv|cold .],,,,,,,,,,MotherofNaima_Naima021008a_360
361,Mother,Naima021008a,yeah .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008a_361
362,Naima,Naima021008a,and needed xxx .,Naima,1367.933,1372.471,[],[1|2|LINK] [2|0|ROOT] [3|2|PUNCT],[coord|and] [part|need-PASTP] [.],,,,,,,,,,NaimaofNaima_Naima021008a_362
363,Mother,Naima021008a,"hey , did you put that dress on the daddy ?",Naima,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|5|SUBJ] [5|3|COMP] [6|7|DET] [7|5|OBJ] [8|7|NJCT] [9|10|DET] [10|8|POBJ 11|1|PUNCT],[co|hey cm|cm] [v|do&PAST] [pro:per|you] [v|put&ZERO] [pro:dem|that] [n|dress] [prep|on] [det:art|the] [n|daddy ?],,,,,,,,,,MotherofNaima_Naima021008a_363
364,Naima,Naima021008a,"yeah , myself .",Naima,1372.473,1376.05,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|yeah cm|cm] [pro:refl|myself .],,,,,,,,,,NaimaofNaima_Naima021008a_364
365,Mother,Naima021008a,"all by yourself , wow .",Naima,0.0,0.0,[],[1|0|INCROOT] [2|1|JCT] [3|2|POBJ 4|3|LP] [5|2|POBJ 6|1|PUNCT],[post|all] [prep|by] [pro:refl|yourself cm|cm] [co|wow .],,,,,,,,,,MotherofNaima_Naima021008a_365
366,Mother,Naima021008a,"oh the shorts are a little bit hard to get on , aren't they ?",Naima,1376.051,1379.953,[],[1|4|COM] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|PRED] [8|7|NJCT] [9|10|INF] [10|8|XCOMP] [11|10|JCT 12|10|LP] [13|10|COMP 14|13|NEG] [15|13|PRED 16|4|PUNCT],[co|oh] [det:art|the] [n|shorts] [cop|be&PRES] [det:art|a] [adj|little] [n|bit] [adv|hard] [inf|to] [v|get] [adv|on cm|cm] [cop|be&PRES~neg|not] [pro:sub|they ?],,,,,,,,,,MotherofNaima_Naima021008a_366
367,Naima,Naima021008a,yyy help for me .,Naima,1379.953,1382.591,[],[] [1|0|INCROOT] [2|1|NJCT] [3|2|POBJ 4|1|PUNCT],[] [n|help] [prep|for] [pro:obj|me .],,,,,,,,,,NaimaofNaima_Naima021008a_367
368,Mother,Naima021008a,I can help .,Naima,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:sub|I] [mod|can] [co|help .],,,,,,,,,,MotherofNaima_Naima021008a_368
369,Mother,Naima021008a,I usually do it one at a time .,Naima,1382.591,1386.593,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|3|OBJ] [5|3|OBJ] [6|5|JCT] [7|8|DET] [8|6|POBJ 9|3|PUNCT],[pro:sub|I] [adv|usual&dadj-LY] [v|do] [pro:per|it] [det:num|one] [prep|at] [det:art|a] [n|time .],,,,,,,,,,MotherofNaima_Naima021008a_369
370,Mother,Naima021008a,get one all the way on .,Naima,1386.593,1388.813,[],[1|0|ROOT] [2|1|OBJ] [3|5|QUANT] [4|5|DET] [5|2|OBJ] [6|5|NJCT 7|1|PUNCT],[v|get] [pro:indef|one] [qn|all] [det:art|the] [n|way] [prep|on .],,,,,,,,,,MotherofNaima_Naima021008a_370
371,Mother,Naima021008a,and then try and get the other foot in .,Naima,1388.813,1391.873,[],[1|3|LINK] [2|3|JCT] [3|0|ROOT] [4|3|CONJ] [5|4|COORD] [6|8|DET] [7|8|QUANT] [8|5|OBJ] [9|8|NJCT 10|3|PUNCT],[coord|and] [adv:tem|then] [v|try] [coord|and] [v|get] [det:art|the] [qn|other] [n|foot] [adv|in .],,,,,,,,,,MotherofNaima_Naima021008a_371
372,Mother,Naima021008a,oh there now the daddy's legs aren't cold anymore .,Naima,1391.873,1400.596,[],[1|3|COM] [2|3|JCT] [3|10|JCT] [4|5|DET] [5|7|MOD 6|5|POSS] [7|10|SUBJ] [8|10|AUX 9|8|NEG] [10|0|ROOT] [11|10|JCT 12|10|PUNCT],[co|oh] [adv|there] [adv|now] [det:art|the] [n|daddy~poss|s] [n|leg-PL] [aux|be&PRES~neg|not] [n|cold] [adv|anymore .],,,,,,,,,,MotherofNaima_Naima021008a_372
373,Mother,Naima021008a,and should we put (t:t:trail off),Naima,1400.596,1403.706,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[coord|and] [mod|should] [pro:sub|we] [v|put&ZERO (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008a_373
374,Naima,Naima021008a,"mm mm this is the , the dress , and we're gonna pretend that this is the jacket .",Naima,1403.706,1409.403,[],[1|4|COM] [2|4|COM] [3|4|SUBJ] [4|0|ROOT] [5|8|DET 6|5|LP] [7|8|DET] [8|4|PRED 9|8|LP] [10|4|CONJ] [11|13|SUBJ 12|13|AUX] [13|10|COORD] [14|13|PRED] [15|17|LINK] [16|17|SUBJ] [17|14|CMOD] [18|19|DET] [19|17|PRED 20|4|PUNCT],[co|mm] [co|mm] [pro:dem|this] [cop|be&3S] [det:art|the cm|cm] [det:art|the] [n|dress cm|cm] [coord|and] [pro:sub|we~aux|be&PRES] [mod:aux|gonna] [adj|pretend] [pro:rel|that] [pro:dem|this] [cop|be&3S] [det:art|the] [n|jacket .],,,,,,,,,,NaimaofNaima_Naima021008a_374
375,Mother,Naima021008a,oh okay .,Naima,1409.403,1410.435,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [co|okay .],,,,,,,,,,MotherofNaima_Naima021008a_375
376,Mother,Naima021008a,even though it's overalls ?,Naima,1410.435,1412.041,[],[1|2|JCT] [2|4|JCT] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[adv|even] [adv|though] [pro:per|it~cop|be&3S] [n:pt|overalls ?],,,,,,,,,,MotherofNaima_Naima021008a_376
377,Naima,Naima021008a,"no , we're not gonna pretend it's , that xxx (t:t:trail off)",Naima,1412.041,1416.313,[],[1|7|COM 2|1|LP] [3|7|SUBJ 4|7|AUX] [5|4|NEG] [6|7|AUX] [7|0|ROOT] [8|7|OBJ 9|11|AUX 10|9|LP] [11|7|COMP] [12|7|PUNCT],[co|no cm|cm] [pro:sub|we~aux|be&PRES] [neg|not] [mod:aux|gonna] [v|pretend] [pro:per|it~aux|be&3S cm|cm] [pro:rel|that] [(mt:trail off)],,,,,,,,,,NaimaofNaima_Naima021008a_377
378,Mother,Naima021008a,you wanna pretend something else is a jacket ?,Naima,1416.313,1419.026,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|8|SUBJ] [5|4|PQ] [6|8|AUX] [7|8|DET] [8|3|OBJ 9|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|pretend] [pro:indef|something] [post|else] [aux|be&3S] [det:art|a] [n|jacket ?],,,,,,,,,,MotherofNaima_Naima021008a_378
379,Mother,Naima021008a,how <a>bout (t:t:trail off),Naima,1419.026,1420.818,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[adv:int|how] [adv|about (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008a_379
380,Mother,Naima021008a,how <a>bout this ?,Naima,1420.818,1421.908,[],[1|0|INCROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT],[adv:int|how] [prep|about] [pro:dem|this ?],,,,,,,,,,MotherofNaima_Naima021008a_380
381,Naima,Naima021008a,no xxx that's actually a night+time thing thing .,Naima,1421.908,1425.976,original orthography: thi < ng >[],[1|3|COM] [] [2|3|SUBJ 3|0|ROOT] [4|8|JCT] [5|8|DET] [6|7|MOD] [7|8|MOD] [8|3|PRED 9|3|PUNCT],[co|no] [] [pro:dem|that~cop|be&3S] [adv|actual&dadj-LY] [det:art|a] [n|+n|night+n|time] [n|thing] [n|thing .],,,,,,,,,,NaimaofNaima_Naima021008a_381
382,Mother,Naima021008a,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima021008a_382
383,Mother,Naima021008a,"oh , okay .",Naima,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|oh cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima021008a_383
384,Naima,Naima021008a,"yyy yyy , mm but what's this ?",Naima,1425.976,1429.086,[],[] [1|0|INCROOT] [2|1|COM] [3|5|LINK] [4|5|SUBJ 5|1|CJCT] [6|5|PRED 7|1|PUNCT],[] [cm|cm] [co|mm] [conj|but] [pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,NaimaofNaima_Naima021008a_384
385,Mother,Naima021008a,that's overalls also .,Naima,1429.086,1430.69,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|JCT 5|2|PUNCT],[pro:dem|that~cop|be&3S] [n:pt|overalls] [adv|also .],,,,,,,,,,MotherofNaima_Naima021008a_385
386,Naima,Naima021008a,"what , is this overalls too ?",Naima,1430.69,1436.99,[],[1|4|LINK 2|1|LP] [3|4|AUX] [4|0|ROOT] [5|4|COBJ] [6|5|JCT 7|4|PUNCT],[pro:int|what cm|cm] [aux|be&3S] [det:dem|this] [n:adj|overall-PL] [adv|too ?],,,,,,,,,,NaimaofNaima_Naima021008a_386
387,Mother,Naima021008a,"yes , it's the same pair .",Naima,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|PRED 8|4|PUNCT],[co|yes cm|cm] [pro:per|it~cop|be&3S] [det:art|the] [adj|same] [n|pair .],,,,,,,,,,MotherofNaima_Naima021008a_387
388,Naima,Naima021008a,this the same dress as this dress .,Naima,1436.99,1441.088,[],[1|4|DET] [2|4|DET] [3|4|MOD] [4|0|INCROOT] [5|4|NJCT] [6|7|DET] [7|5|POBJ 8|4|PUNCT],[pro:dem|this] [det:art|the] [adj|same] [n|dress] [prep|as] [pro:dem|this] [n|dress .],,,,,,,,,,NaimaofNaima_Naima021008a_388
389,Mother,Naima021008a,{ yeah (x) } .,Naima,1441.088,1442.651,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofNaima_Naima021008a_389
390,Naima,Naima021008a,why ?,Naima,1442.651,1444.84,[],[1|0|INCROOT 2|1|PUNCT],[adv:int|why ?],,,,,,,,,,NaimaofNaima_Naima021008a_390
391,Mother,Naima021008a,"because when Grandma xxx got you these last year for Christmas , she got you two different sets of dolls .",Naima,1444.841,1451.601,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ] [] [4|0|ROOT] [5|4|OBJ] [6|8|MOD] [7|8|MOD] [8|4|OBJ] [9|8|NJCT] [10|9|POBJ 11|10|LP] [12|13|SUBJ] [13|8|CJCT] [14|13|OBJ] [15|17|QUANT] [16|17|MOD] [17|14|OBJ] [18|17|NJCT] [19|18|POBJ 20|4|PUNCT],[conj|because] [conj|when] [n:prop|Grandma] [] [v|get&PAST] [pro:per|you] [det:dem|these] [adj|last] [n|year] [prep|for] [n:prop|Christmas cm|cm] [pro:sub|she] [v|get&PAST] [pro:per|you] [det:num|two] [adj|different] [n|set-PL] [prep|of] [n|doll-PL .],,,,,,,,,,MotherofNaima_Naima021008a_391
392,Mother,Naima021008a,and some of the dolls were the same and had the same clothes even .,Naima,1451.601,1456.421,[],[1|6|LINK] [2|6|QUANT] [3|6|JCT] [4|5|DET] [5|6|SUBJ] [6|0|ROOT] [7|8|DET] [8|6|PRED] [9|6|CONJ] [10|9|COORD] [11|12|DET] [12|10|OBJ] [13|12|OBJ] [14|13|JCT 15|6|PUNCT],[coord|and] [qn|some] [prep|of] [det:art|the] [n|doll-PL] [cop|be&PAST] [det:art|the] [adj|same] [coord|and] [v|have&PAST] [det:art|the] [adj|same] [n:pt|clothes] [adv|even .],,,,,,,,,,MotherofNaima_Naima021008a_392
393,Mother,Naima021008a,I was wondering if you were a little bit cold there .,Naima,1456.421,1474.968,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|CJCT] [7|10|DET] [8|9|MOD] [9|10|MOD] [10|6|PRED] [11|10|NJCT 12|3|PUNCT],[pro:sub|I] [aux|be&PAST&13S] [part|wonder-PRESP] [conj|if] [pro:per|you] [cop|be&PAST] [det:art|a] [adj|little] [n|bit] [n|cold] [adv|there .],,,,,,,,,,MotherofNaima_Naima021008a_393
394,Naima,Naima021008a,it's tickly .,Naima,1474.968,1482.655,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:per|it~cop|be&3S] [adj|tickle&dv-Y .],,,,,,,,,,NaimaofNaima_Naima021008a_394
395,Mother,Naima021008a,it is ?,Naima,1482.655,1483.56,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:per|it] [cop|be&3S ?],,,,,,,,,,MotherofNaima_Naima021008a_395
396,Naima,Naima021008a,xxx this .,Naima,1483.561,1485.681,[],[] [1|0|INCROOT 2|1|PUNCT],[] [pro:dem|this .],,,,,,,,,,NaimaofNaima_Naima021008a_396
397,Mother,Naima021008a,tickly .,Naima,1485.681,1488.283,[],[1|0|INCROOT 2|1|PUNCT],[adj|tickle&dv-Y .],,,,,,,,,,MotherofNaima_Naima021008a_397
398,Mother,Naima021008a,"so , is the daddy gonna stroll that baby ?",Naima,1488.283,1493.305,[],[1|5|COM 2|1|LP] [3|5|AUX] [4|5|DET] [5|7|SUBJ] [6|7|AUX] [7|0|ROOT] [8|9|DET] [9|7|OBJ 10|7|PUNCT],[co|so cm|cm] [aux|be&3S] [det:art|the] [n|daddy] [mod:aux|gonna] [v|stroll] [pro:dem|that] [n|baby ?],,,,,,,,,,MotherofNaima_Naima021008a_398
399,Naima,Naima021008a,"xxx and the xxx the , this is the dad .",Naima,1493.305,1498.508,[],[] [1|6|LINK] [2|5|DET] [] [3|5|DET 4|3|LP] [5|6|SUBJ] [6|0|ROOT] [7|8|DET] [8|6|PRED 9|6|PUNCT],[] [coord|and] [det:art|the] [] [det:art|the cm|cm] [pro:dem|this] [cop|be&3S] [det:art|the] [n|dad .],,,,,,,,,,NaimaofNaima_Naima021008a_399
400,Mother,Naima021008a,oh yeah .,Naima,1498.508,1500.013,[],[1|2|COM] [2|0|INCROOT 3|2|PUNCT],[co|oh] [co|yeah .],,,,,,,,,,MotherofNaima_Naima021008a_400
401,Naima,Naima021008a,xxx dad has a velcro ja<cket> jacket .,Naima,1500.013,1503.185,[],[] [1|2|SUBJ] [2|0|ROOT] [3|6|DET] [4|5|MOD] [5|6|MOD] [6|2|OBJ 7|2|PUNCT],[] [n|dad] [v|have&3S] [det:art|a] [n|velcro] [n|jacket] [n|jacket .],,,,,,,,,,NaimaofNaima_Naima021008a_401
402,Mother,Naima021008a,a velcro jacket ?,Naima,1503.185,1511.193,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[det:art|a] [n|velcro] [n|jacket ?],,,,,,,,,,MotherofNaima_Naima021008a_402
403,Naima,Naima021008a,yeah .,Naima,1511.193,1512.298,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008a_403
404,Mother,Naima021008a,you gonna put it on him ?,Naima,1512.298,1514.683,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|OBJ] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[pro:per|you] [mod:aux|gonna] [v|put&ZERO] [pro:per|it] [prep|on] [pro:obj|him ?],,,,,,,,,,MotherofNaima_Naima021008a_404
405,Mother,Naima021008a,now that you can put things on by yourself .,Naima,1514.683,1517.595,[],[1|0|INCROOT] [2|5|LINK] [3|5|SUBJ] [4|5|AUX] [5|1|CMOD] [6|5|OBJ] [7|5|JCT] [8|5|JCT] [9|8|POBJ 10|1|PUNCT],[adv|now] [pro:rel|that] [pro:per|you] [mod|can] [v|put&ZERO] [n|thing-PL] [adv|on] [prep|by] [pro:refl|yourself .],,,,,,,,,,MotherofNaima_Naima021008a_405
406,Mother,Naima021008a,now let's see (t:t:trail off),Naima,1517.595,1521.098,[],[1|2|JCT] [2|0|ROOT 3|2|OBJ] [4|2|XCOMP 5|2|PUNCT],[adv|now] [v|let~pro:obj|us] [v|see (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008a_406
407,Mother,Naima021008a,I was doing (t:t:trail off),Naima,1521.098,1523.626,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|PUNCT],[pro:sub|I] [aux|be&PAST&13S] [part|do-PRESP (mt:trail off)],,,,,,,,,,MotherofNaima_Naima021008a_407
408,Mother,Naima021008a,a little cleaning up in here .,Naima,1523.626,1525.553,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT] [4|3|JCT] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[det:art|a] [adj|little] [n:gerund|clean-PRESP] [adv|up] [prep|in] [adv|here .],,,,,,,,,,MotherofNaima_Naima021008a_408
409,Naima,Naima021008a,xxx xxx Daddy putting on his jacket .,Naima,1525.553,1590.416,[],[] [] [1|0|INCROOT] [2|1|XJCT 3|2|JCT] [4|5|MOD] [5|3|POBJ 6|1|PUNCT],[] [] [n:prop|Daddy] [part|put-PRESP prep|on] [det:poss|his] [n|jacket .],,,,,,,,,,NaimaofNaima_Naima021008a_409
410,Naima,Naima021008a,xxx xxx .,Naima,1597.248,1602.15,crying,[],[],,,,,,,,,,NaimaofNaima_Naima021008a_410
411,Mother,Naima021008a,oh .,Naima,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|oh .],,,,,,,,,,MotherofNaima_Naima021008a_411
412,Mother,Naima021008a,you having trouble putting the jacket on ?,Naima,1602.15,1604.555,[],[1|0|INCROOT] [2|1|XJCT] [3|2|OBJ] [4|3|XMOD] [5|6|DET] [6|4|OBJ] [7|4|JCT 8|1|PUNCT],[pro:per|you] [part|have-PRESP] [n|trouble] [part|put-PRESP] [det:art|the] [n|jacket] [adv|on ?],,,,,,,,,,MotherofNaima_Naima021008a_412
413,Naima,Naima021008a,yeah .,Naima,1604.555,1605.455,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,NaimaofNaima_Naima021008a_413
414,Mother,Naima021008a,do you want me to come and help ?,Naima,1605.456,1607.555,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|6|CONJ] [8|7|COORD 9|3|PUNCT],[mod|do] [pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|come] [coord|and] [co|help ?],,,,,,,,,,MotherofNaima_Naima021008a_414
415,Mother,Naima021008a,if you ask me I will come .,Naima,1607.555,1617.636,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|7|SUBJ] [6|7|AUX] [7|3|COMP 8|3|PUNCT],[conj|if] [pro:per|you] [v|ask] [pro:obj|me] [pro:sub|I] [mod|will] [v|come .],,,,,,,,,,MotherofNaima_Naima021008a_415
416,Naima,Naima021008a,please do that .,Naima,1617.636,1621.28,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[co|please] [v|do] [pro:dem|that .],,,,,,,,,,NaimaofNaima_Naima021008a_416
417,Naima,Naima021008a,xxx .,Naima,1621.28,1642.563,[],[],[],,,,,,,,,,NaimaofNaima_Naima021008a_417
418,Naima,Naima021008a,xxx .,Naima,1642.563,1667.278,crying,[],[],,,,,,,,,,NaimaofNaima_Naima021008a_418
419,Naima,Naima021008a,xxx .,Naima,1667.278,1671.23,crying,[],[],,,,,,,,,,NaimaofNaima_Naima021008a_419
420,Mother,Naima021008a,would you like some help ?,Naima,1671.23,1672.663,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ 6|3|PUNCT],[mod|will&COND] [pro:per|you] [v|like] [qn|some] [co|help ?],,,,,,,,,,MotherofNaima_Naima021008a_420
421,Naima,Naima021008a,xxx .,Naima,1672.663,1679.465,screams,[],[],,,,,,,,,,NaimaofNaima_Naima021008a_421
422,Naima,Naima021008a,"no , I wanna scream too .",Naima,1679.465,1691.786,[],[1|5|COM 2|1|LP] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[co|no cm|cm] [pro:sub|I] [mod:aux|wanna] [n|scream] [adv|too .],,,,,,,,,,NaimaofNaima_Naima021008a_422
423,Mother,Naima021008a,"you wanna scream , oh .",Naima,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT 4|3|LP] [5|3|COM 6|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|scream cm|cm] [co|oh .],,,,,,,,,,MotherofNaima_Naima021008a_423
424,Naima,Naima021008a,xxx help please please please !,Naima,1691.786,1695.006,[],[] [1|4|COM] [2|4|COM] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[] [co|help] [co|please] [co|please] [co|please !],,,,,,,,,,NaimaofNaima_Naima021008a_424
425,Naima,Naima021008a,xxx .,Naima,1695.008,1701.621,crying,[],[],,,,,,,,,,NaimaofNaima_Naima021008a_425
426,Mother,Naima021008a,"oh that jacket just won't go on , huh ?",Naima,1701.623,1706.498,[],[1|7|COM] [2|3|LINK] [3|7|SUBJ] [4|7|JCT] [5|7|AUX 6|5|NEG] [7|0|ROOT] [8|7|JCT 9|7|LP] [10|7|COM 11|7|PUNCT],[co|oh] [pro:rel|that] [n|jacket] [adv|just] [mod|will~neg|not] [v|go] [adv|on cm|cm] [co|huh ?],,,,,,,,,,MotherofNaima_Naima021008a_426
427,Mother,Naima021008a,can we do it together ?,Naima,1706.498,1708.695,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|3|JCT 6|3|PUNCT],[mod|can] [pro:sub|we] [v|do] [pro:per|it] [adv|together ?],,,,,,,,,,MotherofNaima_Naima021008a_427
428,Naima,Naima021008a,xxx .,Naima,1708.695,1711.65,[],[],[],,,,,,,,,,NaimaofNaima_Naima021008a_428
429,Mother,Naima021008a,"yeah , okay .",Naima,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|yeah cm|cm] [adj|okay .],,,,,,,,,,MotherofNaima_Naima021008a_429
430,Mother,Naima021008a,let's see .,Naima,1711.651,1712.8,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see .],,,,,,,,,,MotherofNaima_Naima021008a_430
